Время[с],Напряжение[В]
7.9519,1.5809
7.9531,1.5846
7.9542,1.5846
7.9554,1.5771
7.9566,1.5771
7.9577,1.5771
7.9589,1.5846
7.9600,1.5771
7.9612,1.5809
7.9624,1.5809
7.9636,1.5809
7.9648,1.5809
7.9660,1.5809
7.9671,1.5809
7.9683,1.5771
7.9695,1.5846
7.9707,1.5809
7.9720,1.5846
7.9731,1.5846
7.9743,1.5846
7.9755,1.5846
7.9766,1.5846
7.9778,1.5883
7.9791,1.5809
7.9846,1.5809
7.9856,1.5883
7.9867,1.5846
7.9879,1.5809
7.9890,1.5846
7.9901,1.5809
7.9912,1.5846
7.9923,1.5846
7.9934,1.5846
7.9944,1.5809
7.9954,1.5846
7.9965,1.5846
7.9977,1.5846
7.9987,1.5809
7.9998,1.5846
8.0009,1.5846
8.0020,1.5846
8.0031,1.5846
8.0042,1.5846
8.0053,1.5809
8.0063,1.5809
8.0074,1.5846
8.0085,1.5846
8.0096,1.5809
8.0106,1.5809
8.0118,1.5846
8.0129,1.5846
8.0139,1.5809
8.0149,1.5771
8.0161,1.5846
8.0174,1.5846
8.0187,1.5809
8.0199,1.5809
8.0210,1.5809
8.0222,1.5846
8.0233,1.5809
8.0246,1.5846
8.0260,1.5846
8.0274,1.5771
8.0286,1.5771
8.0298,1.5809
8.0309,1.5846
8.0323,1.5809
8.0336,1.5809
8.0348,1.5846
8.0360,1.5771
8.0373,1.5809
8.0387,1.5809
8.0405,1.5771
8.0419,1.5846
8.0432,1.5809
8.0445,1.5809
8.0461,1.5771
8.0474,1.5846
8.0490,1.5883
8.0502,1.5809
8.0514,1.5846
8.0527,1.5846
8.0538,1.5734
8.0550,1.5846
8.0562,1.5771
8.0574,1.5771
8.0585,1.5846
8.0597,1.5809
8.0608,1.5809
8.0620,1.5809
8.0631,1.5809
8.0643,1.5809
8.0655,1.5846
8.0666,1.5809
8.0678,1.5809
8.0689,1.5846
8.0701,1.5846
8.0713,1.5809
8.0724,1.5846
8.0736,1.5846
8.0747,1.5846
8.0759,1.5809
8.0770,1.5846
8.0782,1.5846
8.0793,1.5809
8.0805,1.5809
8.0818,1.5846
8.0830,1.5809
8.0841,1.5771
8.0853,1.5771
8.0867,1.5846
8.0879,1.5846
8.0892,1.5809
8.0906,1.5846
8.0918,1.5846
8.0930,1.5771
8.0941,1.5809
8.0953,1.5846
8.0965,1.5809
8.0976,1.5771
8.0988,1.5809
8.1034,1.5846
8.1044,1.5809
8.1055,1.5734
8.1066,1.5846
8.1077,1.5809
8.1088,1.5809
8.1099,1.5809
8.1110,1.5846
8.1121,1.5846
8.1132,1.5734
8.1144,1.5846
8.1155,1.5771
8.1165,1.5846
8.1176,1.5846
8.1187,1.5846
8.1198,1.5771
8.1209,1.5846
8.1220,1.5809
8.1231,1.5771
8.1242,1.5734
8.1253,1.5846
8.1264,1.5846
8.1275,1.5734
8.1285,1.5771
8.1296,1.5771
8.1308,1.5809
8.1318,1.5809
8.1329,1.5809
8.1340,1.5846
8.1353,1.5846
8.1364,1.5846
8.1377,1.5734
8.1389,1.5809
8.1400,1.5809
8.1412,1.5809
8.1424,1.5846
8.1439,1.5809
8.1450,1.5809
8.1461,1.5771
8.1472,1.5809
8.1484,1.5809
8.1498,1.5771
8.1513,1.5846
8.1524,1.5734
8.1535,1.5809
8.1548,1.5846
8.1561,1.5771
8.1572,1.5846
8.1584,1.5809
8.1596,1.5809
8.1608,1.5846
8.1620,1.5846
8.1631,1.5846
8.1643,1.5771
8.1655,1.5771
8.1667,1.5846
8.1678,1.5771
8.1690,1.5846
8.1701,1.5846
8.1713,1.5846
8.1725,1.5809
8.1736,1.5846
8.1748,1.5809
8.1760,1.5846
8.1771,1.5846
8.1783,1.5771
8.1795,1.5846
8.1806,1.5846
8.1818,1.5809
8.1829,1.5846
8.1840,1.5846
8.1851,1.5809
8.1862,1.5809
8.1873,1.5846
8.1884,1.5846
8.1895,1.5809
8.1906,1.5734
8.1918,1.5846
8.1929,1.5809
8.1940,1.5846
8.1951,1.5771
8.1962,1.5846
8.1973,1.5771
8.1984,1.5846
8.1995,1.5809
8.2007,1.5809
8.2019,1.5846
8.2031,1.5809
8.2043,1.5846
8.2056,1.5771
8.2068,1.5734
8.2080,1.5846
8.2094,1.5809
8.2105,1.5846
8.2117,1.5734
8.2171,1.5771
8.2182,1.5771
8.2193,1.5809
8.2204,1.5809
8.2215,1.5771
8.2226,1.5734
8.2236,1.5771
8.2247,1.5809
8.2258,1.5734
8.2270,1.5809
8.2281,1.5734
8.2292,1.5809
8.2303,1.5846
8.2313,1.5771
8.2324,1.5846
8.2335,1.5771
8.2346,1.5809
8.2357,1.5734
8.2368,1.5809
8.2379,1.5809
8.2390,1.5734
8.2401,1.5809
8.2411,1.5846
8.2423,1.5809
8.2434,1.5771
8.2445,1.5809
8.2456,1.5846
8.2467,1.5809
8.2479,1.5846
8.2493,1.5809
8.2506,1.5771
8.2518,1.5846
8.2529,1.5846
8.2542,1.5734
8.2556,1.5809
8.2568,1.5809
8.2579,1.5846
8.2591,1.5846
8.2604,1.5846
8.2621,1.5809
8.2633,1.5771
8.2646,1.5846
8.2660,1.5809
8.2672,1.5846
8.2684,1.5809
8.2695,1.5771
8.2706,1.5846
8.2718,1.5809
8.2729,1.5771
8.2740,1.5809
8.2751,1.5734
8.2763,1.5846
8.2774,1.5846
8.2785,1.5809
8.2796,1.5771
8.2808,1.5846
8.2819,1.5771
8.2830,1.5846
8.2841,1.5809
8.2852,1.5846
8.2864,1.5846
8.2875,1.5846
8.2885,1.5846
8.2896,1.5771
8.2908,1.5809
8.2919,1.5771
8.2930,1.5809
8.2941,1.5846
8.2952,1.5846
8.2964,1.5734
8.2975,1.5809
8.2986,1.5734
8.2997,1.5809
8.3009,1.5809
8.3020,1.5809
8.3031,1.5771
8.3043,1.5771
8.3054,1.5809
8.3065,1.5846
8.3077,1.5809
8.3088,1.5734
8.3099,1.5846
8.3112,1.5846
8.3123,1.5809
8.3176,1.5846
8.3187,1.5846
8.3198,1.5809
8.3209,1.5734
8.3220,1.5846
8.3231,1.5809
8.3241,1.5771
8.3252,1.5771
8.3263,1.5771
8.3274,1.5846
8.3285,1.5809
8.3296,1.5734
8.3307,1.5809
8.3318,1.5809
8.3329,1.5809
8.3340,1.5846
8.3351,1.5846
8.3362,1.5846
8.3373,1.5771
8.3384,1.5771
8.3395,1.5809
8.3406,1.5846
8.3418,1.5846
8.3428,1.5809
8.3440,1.5846
8.3451,1.5771
8.3462,1.5809
8.3473,1.5846
8.3486,1.5809
8.3498,1.5771
8.3511,1.5771
8.3522,1.5809
8.3533,1.5846
8.3546,1.5771
8.3559,1.5846
8.3573,1.5809
8.3586,1.5846
8.3597,1.5809
8.3608,1.5734
8.3620,1.5883
8.3634,1.5846
8.3650,1.5809
8.3665,1.5809
8.3679,1.5771
8.3690,1.5846
8.3701,1.5771
8.3712,1.5771
8.3723,1.5846
8.3735,1.5771
8.3746,1.5771
8.3757,1.5846
8.3769,1.5809
8.3780,1.5809
8.3791,1.5771
8.3802,1.5809
8.3814,1.5846
8.3825,1.5846
8.3836,1.5734
8.3847,1.5846
8.3859,1.5809
8.3870,1.5809
8.3881,1.5809
8.3892,1.5809
8.3903,1.5734
8.3915,1.5846
8.3926,1.5734
8.3937,1.5809
8.4009,1.5809
8.4020,1.5809
8.4032,1.5809
8.4043,1.5809
8.4055,1.5809
8.4066,1.5771
8.4078,1.5771
8.4090,1.5846
8.4102,1.5809
8.4113,1.5846
8.4124,1.5771
8.4136,1.5771
8.4147,1.5846
8.4158,1.5846
8.4169,1.5809
8.4180,1.5771
8.4191,1.5771
8.4202,1.5846
8.4215,1.5734
8.4228,1.5809
8.4240,1.5734
8.4252,1.5734
8.4264,1.5809
8.4276,1.5771
8.4288,1.5809
8.4300,1.5846
8.4312,1.5809
8.4324,1.5809
8.4335,1.5771
8.4347,1.5809
8.4359,1.5809
8.4371,1.5734
8.4383,1.5846
8.4394,1.5846
8.4406,1.5809
8.4418,1.5846
8.4430,1.5771
8.4442,1.5734
8.4454,1.5809
8.4466,1.5771
8.4478,1.5846
8.4490,1.5846
8.4501,1.5771
8.4512,1.5771
8.4524,1.5809
8.4536,1.5846
8.4547,1.5771
8.4559,1.5846
8.4571,1.5846
8.4582,1.5846
8.4593,1.5771
8.4605,1.5846
8.4618,1.5846
8.4630,1.5809
8.4642,1.5771
8.4654,1.5846
8.4665,1.5846
8.4677,1.5846
8.4689,1.5809
8.4700,1.5846
8.4712,1.5846
8.4724,1.5809
8.4736,1.5771
8.4747,1.5846
8.4758,1.5846
8.4770,1.5809
8.4781,1.5846
8.4791,1.5809
8.4802,1.5809
8.4813,1.5771
8.4824,1.5809
8.4835,1.5771
8.4847,1.5809
8.4859,1.5809
8.4872,1.5846
8.4883,1.5846
8.4895,1.5846
8.4907,1.5771
8.4919,1.5771
8.4931,1.5771
8.4942,1.5846
8.4954,1.5809
8.4965,1.5809
8.4977,1.5809
8.4989,1.5846
8.5001,1.5771
8.5012,1.5771
8.5024,1.5846
8.5035,1.5809
8.5047,1.5809
8.5059,1.5846
8.5070,1.5809
8.5082,1.5846
8.5093,1.5771
8.5104,1.5809
8.5116,1.5809
8.5128,1.5846
8.5139,1.5846
8.5151,1.5771
8.5162,1.5809
8.5174,1.5846
8.5185,1.5771
8.5196,1.5809
8.5208,1.5771
8.5220,1.5883
8.5231,1.5809
8.5243,1.5846
8.5255,1.5809
8.5266,1.5771
8.5278,1.5771
8.5290,1.5809
8.5302,1.5809
8.5314,1.5846
8.5325,1.5846
8.5336,1.5809
8.5348,1.5734
8.5360,1.5809
8.5371,1.5734
8.5383,1.5846
8.5395,1.5771
8.5408,1.5846
8.5421,1.5771
8.5433,1.5809
8.5445,1.5846
8.5457,1.5809
8.5468,1.5846
8.5479,1.5846
8.5490,1.5809
8.5501,1.5809
8.5511,1.5771
8.5522,1.5846
8.5533,1.5809
8.5544,1.5771
8.5556,1.5846
8.5567,1.5846
8.5579,1.5846
8.5590,1.5809
8.5602,1.5771
8.5613,1.5771
8.5625,1.5771
8.5637,1.5771
8.5648,1.5809
8.5661,1.5846
8.5672,1.5846
8.5683,1.5809
8.5695,1.5734
8.5707,1.5846
8.5718,1.5809
8.5729,1.5771
8.5741,1.5809
8.5753,1.5809
8.5764,1.5809
8.5775,1.5846
8.5787,1.5846
8.5798,1.5809
8.5809,1.5809
8.5820,1.5846
8.5831,1.5846
8.5842,1.5846
8.5853,1.5809
8.5863,1.5771
8.5873,1.5809
8.5883,1.5846
8.5893,1.5809
8.5903,1.5734
8.5914,1.5771
8.5926,1.5734
8.5937,1.5846
8.5948,1.5809
8.5959,1.5809
8.5970,1.5771
8.5981,1.5846
8.5992,1.5771
8.6003,1.5809
8.6015,1.5734
8.6026,1.5771
8.6038,1.5734
8.6049,1.5734
8.6060,1.5883
8.6071,1.5809
8.6083,1.5809
8.6094,1.5809
8.6106,1.5809
8.6117,1.5734
8.6128,1.5809
8.6139,1.5809
8.6150,1.5734
8.6161,1.5809
8.6172,1.5846
8.6184,1.5771
8.6195,1.5771
8.6206,1.5846
8.6218,1.5809
8.6229,1.5771
8.6241,1.5846
8.6252,1.5771
8.6263,1.5734
8.6274,1.5809
8.6285,1.5846
8.6296,1.5809
8.6308,1.5809
8.6318,1.5846
8.6329,1.5809
8.6340,1.5809
8.6350,1.5734
8.6360,1.5846
8.6371,1.5734
8.6382,1.5846
8.6394,1.5846
8.6407,1.5809
8.6419,1.5809
8.6431,1.5809
8.6443,1.5809
8.6456,1.5846
8.6469,1.5846
8.6482,1.5771
8.6496,1.5809
8.6509,1.5846
8.6520,1.5846
8.6532,1.5771
8.6545,1.5846
8.6557,1.5809
8.6569,1.5809
8.6581,1.5809
8.6593,1.5771
8.6607,1.5809
8.6625,1.5734
8.6638,1.5846
8.6650,1.5809
8.6666,1.5846
8.6682,1.5846
8.6694,1.5734
8.6706,1.5846
8.6718,1.5809
8.6729,1.5809
8.6741,1.5809
8.6752,1.5809
8.6764,1.5771
8.6775,1.5809
8.6787,1.5846
8.6798,1.5809
8.6810,1.5809
8.6822,1.5809
8.6834,1.5771
8.6845,1.5809
8.6857,1.5734
8.6869,1.5846
8.6881,1.5809
8.6893,1.5771
8.6905,1.5734
8.6917,1.5809
8.6928,1.5809
8.6939,1.5846
8.6950,1.5809
8.6961,1.5809
8.6972,1.5809
8.6983,1.5809
8.6994,1.5809
8.7005,1.5809
8.7017,1.5809
8.7028,1.5809
8.7039,1.5809
8.7050,1.5771
8.7062,1.5809
8.7073,1.5809
8.7084,1.5809
8.7095,1.5846
8.7107,1.5809
8.7117,1.5734
8.7129,1.5809
8.7140,1.5809
8.7151,1.5846
8.7162,1.5771
8.7174,1.5846
8.7185,1.5771
8.7196,1.5809
8.7207,1.5809
8.7309,1.5846
8.7321,1.5846
8.7332,1.5771
8.7344,1.5846
8.7355,1.5809
8.7367,1.5846
8.7378,1.5809
8.7390,1.5734
8.7401,1.5809
8.7413,1.5809
8.7424,1.5771
8.7436,1.5809
8.7448,1.5846
8.7460,1.5771
8.7471,1.5771
8.7482,1.5809
8.7494,1.5809
8.7506,1.5809
8.7518,1.5846
8.7530,1.5809
8.7541,1.5771
8.7552,1.5846
8.7564,1.5771
8.7576,1.5846
8.7587,1.5809
8.7599,1.5734
8.7610,1.5809
8.7622,1.5809
8.7633,1.5771
8.7645,1.5846
8.7656,1.5809
8.7668,1.5809
8.7679,1.5846
8.7691,1.5809
8.7702,1.5809
8.7715,1.5771
8.7726,1.5809
8.7737,1.5846
8.7749,1.5809
8.7761,1.5771
8.7772,1.5771
8.7784,1.5809
8.7795,1.5809
8.7807,1.5809
8.7819,1.5809
8.7830,1.5771
8.7842,1.5809
8.7853,1.5809
8.7865,1.5809
8.7877,1.5846
8.7888,1.5846
8.7900,1.5846
8.7912,1.5809
8.7923,1.5771
8.7934,1.5846
8.7947,1.5809
8.7958,1.5846
8.7969,1.5771
8.7980,1.5809
8.7991,1.5809
8.8003,1.5809
8.8015,1.5846
8.8026,1.5809
8.8038,1.5809
8.8051,1.5809
8.8063,1.5734
8.8076,1.5809
8.8087,1.5846
8.8099,1.5771
8.8110,1.5809
8.8121,1.5734
8.8133,1.5809
8.8144,1.5846
8.8156,1.5809
8.8167,1.5846
8.8179,1.5809
8.8190,1.5734
8.8202,1.5809
8.8214,1.5809
8.8225,1.5809
8.8236,1.5809
8.8248,1.5809
8.8260,1.5809
8.8271,1.5809
8.8282,1.5809
8.8294,1.5734
8.8305,1.5734
8.8316,1.5809
8.8328,1.5809
8.8339,1.5771
8.8350,1.5734
8.8361,1.5734
8.8373,1.5734
8.8391,1.5734
8.8402,1.5809
8.8414,1.5809
8.8425,1.5846
8.8436,1.5809
8.8447,1.5734
8.8458,1.5846
8.8509,1.5771
8.8520,1.5846
8.8531,1.5809
8.8542,1.5809
8.8553,1.5771
8.8564,1.5809
8.8575,1.5771
8.8586,1.5771
8.8597,1.5809
8.8608,1.5846
8.8620,1.5809
8.8633,1.5809
8.8645,1.5809
8.8659,1.5771
8.8671,1.5809
8.8683,1.5734
8.8696,1.5734
8.8708,1.5771
8.8720,1.5809
8.8733,1.5734
8.8746,1.5809
8.8758,1.5809
8.8770,1.5809
8.8781,1.5809
8.8792,1.5771
8.8803,1.5734
8.8814,1.5809
8.8825,1.5809
8.8836,1.5809
8.8847,1.5809
8.8858,1.5809
8.8869,1.5771
8.8880,1.5809
8.8891,1.5809
8.8902,1.5809
8.8913,1.5734
8.8925,1.5809
8.8936,1.5846
8.8947,1.5734
8.8958,1.5846
8.8969,1.5734
8.8981,1.5846
8.8992,1.5846
8.9003,1.5734
8.9014,1.5771
8.9026,1.5846
8.9036,1.5771
8.9047,1.5771
8.9058,1.5809
8.9069,1.5771
8.9080,1.5809
8.9091,1.5846
8.9102,1.5771
8.9114,1.5771
8.9125,1.5809
8.9137,1.5809
8.9148,1.5734
8.9159,1.5771
8.9171,1.5809
8.9182,1.5846
8.9193,1.5846
8.9204,1.5771
8.9216,1.5734
8.9227,1.5771
8.9239,1.5809
8.9250,1.5846
8.9261,1.5771
8.9274,1.5771
8.9288,1.5809
8.9300,1.5846
8.9312,1.5809
8.9324,1.5846
8.9336,1.5734
8.9350,1.5734
8.9363,1.5846
8.9375,1.5771
8.9386,1.5734
8.9398,1.5809
8.9411,1.5734
8.9425,1.5734
8.9440,1.5809
8.9451,1.5846
8.9466,1.5846
8.9479,1.5734
8.9490,1.5771
8.9501,1.5771
8.9512,1.5809
8.9524,1.5734
8.9535,1.5771
8.9546,1.5846
8.9556,1.5771
8.9568,1.5771
8.9579,1.5809
8.9590,1.5809
8.9602,1.5809
8.9614,1.5809
8.9625,1.5809
8.9636,1.5734
8.9648,1.5734
8.9659,1.5771
8.9670,1.5771
8.9682,1.5771
8.9693,1.5809
8.9705,1.5734
8.9717,1.5771
8.9728,1.5734
8.9739,1.5809
8.9750,1.5809
8.9762,1.5734
8.9773,1.5771
8.9785,1.5809
8.9796,1.5809
8.9808,1.5809
8.9819,1.5846
8.9831,1.5771
8.9842,1.5809
8.9854,1.5846
8.9865,1.5809
8.9876,1.5809
8.9888,1.5809
8.9899,1.5846
8.9911,1.5809
8.9923,1.5809
8.9934,1.5771
8.9945,1.5771
8.9957,1.5809
8.9968,1.5734
8.9979,1.5846
8.9991,1.5809
9.0002,1.5734
9.0014,1.5846
9.0025,1.5809
9.0036,1.5771
9.0048,1.5809
9.0059,1.5809
9.0071,1.5809
9.0082,1.5734
9.0093,1.5771
9.0105,1.5846
9.0117,1.5809
9.0128,1.5771
9.0139,1.5846
9.0151,1.5809
9.0162,1.5809
9.0174,1.5809
9.0185,1.5809
9.0197,1.5809
9.0208,1.5771
9.0219,1.5771
9.0231,1.5771
9.0243,1.5846
9.0255,1.5809
9.0266,1.5846
9.0278,1.5846
9.0289,1.5809
9.0301,1.5809
9.0313,1.5846
9.0325,1.5809
9.0337,1.5771
9.0351,1.5771
9.0363,1.5846
9.0375,1.5809
9.0386,1.5771
9.0441,1.5771
9.0452,1.5809
9.0463,1.5771
9.0474,1.5734
9.0485,1.5771
9.0497,1.5771
9.0509,1.5771
9.0520,1.5771
9.0532,1.5771
9.0543,1.5846
9.0555,1.5734
9.0566,1.5809
9.0578,1.5771
9.0590,1.5809
9.0601,1.5846
9.0612,1.5809
9.0624,1.5809
9.0635,1.5809
9.0647,1.5809
9.0659,1.5809
9.0670,1.5734
9.0681,1.5809
9.0693,1.5809
9.0705,1.5809
9.0716,1.5771
9.0728,1.5734
9.0739,1.5809
9.0751,1.5809
9.0762,1.5846
9.0773,1.5771
9.0785,1.5809
9.0797,1.5846
9.0808,1.5734
9.0820,1.5771
9.0831,1.5809
9.0843,1.5846
9.0854,1.5809
9.0865,1.5771
9.0878,1.5809
9.0891,1.5771
9.0903,1.5809
9.0915,1.5809
9.0927,1.5809
9.0939,1.5809
9.0951,1.5809
9.0964,1.5846
9.0978,1.5809
9.0990,1.5809
9.1001,1.5846
9.1013,1.5734
9.1026,1.5809
9.1040,1.5846
9.1055,1.5809
9.1066,1.5846
9.1080,1.5809
9.1094,1.5809
9.1106,1.5809
9.1118,1.5809
9.1129,1.5809
9.1141,1.5809
9.1152,1.5809
9.1164,1.5734
9.1175,1.5809
9.1187,1.5809
9.1198,1.5771
9.1209,1.5809
9.1221,1.5809
9.1233,1.5846
9.1244,1.5771
9.1256,1.5809
9.1267,1.5846
9.1279,1.5809
9.1291,1.5809
9.1302,1.5809
9.1314,1.5771
9.1326,1.5809
9.1337,1.5846
9.1349,1.5809
9.1361,1.5809
9.1372,1.5809
9.1383,1.5771
9.1395,1.5809
9.1406,1.5809
9.1418,1.5846
9.1430,1.5846
9.1441,1.5809
9.1453,1.5734
9.1464,1.5771
9.1476,1.5846
9.1487,1.5846
9.1498,1.5771
9.1510,1.5734
9.1521,1.5846
9.1533,1.5809
9.1544,1.5771
9.1555,1.5734
9.1567,1.5771
9.1579,1.5846
9.1590,1.5809
9.1601,1.5846
9.1613,1.5809
9.1625,1.5809
9.1636,1.5771
9.1648,1.5846
9.1659,1.5809
9.1671,1.5846
9.1682,1.5809
9.1694,1.5809
9.1705,1.5846
9.1717,1.5846
9.1728,1.5771
9.1740,1.5809
9.1751,1.5846
9.1764,1.5809
9.1775,1.5809
9.1787,1.5809
9.1798,1.5771
9.1810,1.5734
9.1822,1.5771
9.1833,1.5809
9.1845,1.5846
9.1856,1.5809
9.1868,1.5771
9.1880,1.5809
9.1891,1.5734
9.1903,1.5846
9.1914,1.5771
9.1927,1.5809
9.1939,1.5809
9.1951,1.5734
9.1965,1.5734
9.1978,1.5809
9.1990,1.5809
9.2002,1.5809
9.2014,1.5809
9.2026,1.5846
9.2037,1.5809
9.2049,1.5846
9.2060,1.5771
9.2072,1.5809
9.2123,1.5809
9.2135,1.5734
9.2145,1.5846
9.2156,1.5809
9.2168,1.5771
9.2180,1.5846
9.2191,1.5771
9.2203,1.5846
9.2214,1.5734
9.2225,1.5809
9.2237,1.5809
9.2248,1.5809
9.2260,1.5809
9.2271,1.5809
9.2283,1.5771
9.2294,1.5771
9.2305,1.5809
9.2317,1.5809
9.2328,1.5809
9.2340,1.5697
9.2351,1.5846
9.2362,1.5809
9.2373,1.5809
9.2385,1.5809
9.2397,1.5734
9.2409,1.5846
9.2420,1.5809
9.2431,1.5846
9.2442,1.5771
9.2454,1.5734
9.2465,1.5809
9.2476,1.5771
9.2487,1.5734
9.2498,1.5734
9.2510,1.5771
9.2523,1.5809
9.2536,1.5771
9.2549,1.5734
9.2561,1.5809
9.2572,1.5809
9.2584,1.5846
9.2596,1.5809
9.2610,1.5771
9.2624,1.5809
9.2637,1.5771
9.2651,1.5771
9.2662,1.5809
9.2673,1.5734
9.2685,1.5771
9.2699,1.5734
9.2710,1.5809
9.2723,1.5809
9.2734,1.5771
9.2746,1.5846
9.2761,1.5809
9.2779,1.5734
9.2791,1.5734
9.2804,1.5771
9.2820,1.5734
9.2833,1.5846
9.2846,1.5809
9.2857,1.5809
9.2868,1.5734
9.2880,1.5809
9.2891,1.5734
9.2903,1.5734
9.2915,1.5771
9.2927,1.5809
9.2939,1.5846
9.2950,1.5734
9.2962,1.5771
9.2973,1.5809
9.2985,1.5734
9.2997,1.5809
9.3008,1.5809
9.3020,1.5809
9.3031,1.5809
9.3043,1.5809
9.3054,1.5809
9.3066,1.5809
9.3077,1.5809
9.3089,1.5809
9.3100,1.5809
9.3112,1.5809
9.3124,1.5809
9.3136,1.5771
9.3147,1.5809
9.3159,1.5771
9.3171,1.5809
9.3183,1.5809
9.3194,1.5771
9.3206,1.5809
9.3218,1.5809
9.3231,1.5771
9.3242,1.5771
9.3254,1.5809
9.3268,1.5809
9.3280,1.5809
9.3292,1.5734
9.3304,1.5734
9.3316,1.5809
9.3328,1.5809
9.3340,1.5809
9.3352,1.5734
9.3363,1.5809
9.3375,1.5846
9.3387,1.5809
9.3399,1.5809
9.3411,1.5771
9.3423,1.5809
9.3437,1.5809
9.3449,1.5809
9.3461,1.5846
9.3473,1.5809
9.3485,1.5734
9.3497,1.5734
9.3509,1.5809
9.3520,1.5809
9.3533,1.5771
9.3545,1.5809
9.3556,1.5809
9.3569,1.5809
9.3582,1.5734
9.3594,1.5771
9.3606,1.5771
9.3619,1.5809
9.3632,1.5771
9.3645,1.5771
9.3657,1.5734
9.3669,1.5809
9.3681,1.5809
9.3692,1.5771
9.3704,1.5809
9.3717,1.5734
9.3730,1.5809
9.3744,1.5809
9.3757,1.5734
9.3770,1.5734
9.3781,1.5771
9.3792,1.5734
9.3804,1.5846
9.3815,1.5809
9.3886,1.5809
9.3897,1.5734
9.3908,1.5809
9.3919,1.5809
9.3930,1.5771
9.3941,1.5734
9.3953,1.5771
9.3965,1.5809
9.3976,1.5734
9.3987,1.5771
9.3998,1.5809
9.4009,1.5734
9.4021,1.5771
9.4032,1.5734
9.4043,1.5809
9.4054,1.5771
9.4065,1.5809
9.4075,1.5846
9.4086,1.5809
9.4097,1.5809
9.4108,1.5846
9.4120,1.5846
9.4131,1.5846
9.4142,1.5809
9.4153,1.5809
9.4164,1.5734
9.4175,1.5771
9.4187,1.5809
9.4200,1.5771
9.4213,1.5809
9.4225,1.5734
9.4237,1.5809
9.4249,1.5809
9.4264,1.5809
9.4277,1.5809
9.4289,1.5734
9.4301,1.5809
9.4314,1.5771
9.4326,1.5809
9.4338,1.5734
9.4351,1.5809
9.4366,1.5734
9.4382,1.5809
9.4394,1.5809
9.4409,1.5734
9.4423,1.5809
9.4435,1.5809
9.4447,1.5809
9.4460,1.5809
9.4471,1.5734
9.4483,1.5809
9.4495,1.5771
9.4508,1.5734
9.4519,1.5734
9.4532,1.5771
9.4544,1.5809
9.4556,1.5771
9.4568,1.5809
9.4580,1.5771
9.4592,1.5846
9.4604,1.5734
9.4616,1.5809
9.4627,1.5809
9.4639,1.5846
9.4651,1.5846
9.4663,1.5771
9.4674,1.5809
9.4686,1.5809
9.4698,1.5809
9.4710,1.5846
9.4721,1.5809
9.4733,1.5734
9.4745,1.5809
9.4757,1.5771
9.4769,1.5809
9.4781,1.5809
9.4792,1.5734
9.4805,1.5771
9.4817,1.5846
9.4829,1.5846
9.4841,1.5846
9.4853,1.5809
9.4864,1.5809
9.4876,1.5809
9.4888,1.5809
9.4899,1.5846
9.4911,1.5734
9.4923,1.5846
9.4935,1.5734
9.4947,1.5771
9.4959,1.5771
9.4970,1.5809
9.4982,1.5809
9.4994,1.5846
9.5006,1.5809
9.5018,1.5809
9.5030,1.5809
9.5042,1.5809
9.5054,1.5809
9.5066,1.5809
9.5078,1.5734
9.5090,1.5734
9.5102,1.5771
9.5114,1.5771
9.5126,1.5734
9.5138,1.5809
9.5150,1.5809
9.5162,1.5809
9.5173,1.5771
9.5185,1.5734
9.5197,1.5734
9.5209,1.5771
9.5221,1.5846
9.5234,1.5809
9.5246,1.5846
9.5260,1.5809
9.5274,1.5809
9.5286,1.5809
9.5298,1.5809
9.5310,1.5734
9.5322,1.5771
9.5334,1.5846
9.5346,1.5846
9.5358,1.5771
9.5370,1.5809
9.5381,1.5734
9.5391,1.5771
9.5402,1.5809
9.5412,1.5846
9.5423,1.5809
9.5434,1.5771
9.5445,1.5771
9.5457,1.5809
9.5468,1.5771
9.5480,1.5771
9.5492,1.5809
9.5504,1.5809
9.5516,1.5809
9.5528,1.5734
9.5539,1.5734
9.5551,1.5771
9.5562,1.5809
9.5574,1.5809
9.5586,1.5734
9.5598,1.5846
9.5609,1.5809
9.5621,1.5809
9.5632,1.5771
9.5644,1.5809
9.5655,1.5771
9.5667,1.5809
9.5679,1.5809
9.5690,1.5809
9.5702,1.5734
9.5713,1.5734
9.5725,1.5846
9.5736,1.5809
9.5748,1.5771
9.5760,1.5846
9.5771,1.5809
9.5783,1.5809
9.5794,1.5734
9.5806,1.5809
9.5817,1.5734
9.5831,1.5734
9.5844,1.5734
9.5857,1.5809
9.5868,1.5734
9.5881,1.5771
9.5893,1.5771
9.5906,1.5809
9.5922,1.5771
9.5936,1.5809
9.5949,1.5809
9.5961,1.5771
9.5973,1.5771
9.5984,1.5809
9.5998,1.5771
9.6010,1.5771
9.6023,1.5771
9.6035,1.5734
9.6048,1.5846
9.6061,1.5809
9.6088,1.5809
9.6100,1.5809
9.6116,1.5771
9.6132,1.5809
9.6144,1.5771
9.6156,1.5809
9.6168,1.5846
9.6180,1.5846
9.6191,1.5771
9.6202,1.5734
9.6214,1.5771
9.6226,1.5809
9.6238,1.5809
9.6250,1.5771
9.6262,1.5809
9.6274,1.5846
9.6286,1.5771
9.6297,1.5809
9.6309,1.5809
9.6321,1.5809
9.6333,1.5771
9.6345,1.5809
9.6393,1.5809
9.6405,1.5771
9.6417,1.5809
9.6430,1.5734
