Время[с],Напряжение[В]
4.7820,0.4676
4.7830,0.4676
4.7840,0.4676
4.7849,0.4639
4.7859,0.4713
4.7867,0.4676
4.7876,0.4676
4.7884,0.4676
4.7893,0.4676
4.7902,0.4639
4.7911,0.4676
4.7921,0.4676
4.7931,0.4639
4.7940,0.4676
4.7950,0.4676
4.7960,0.4676
4.7969,0.4676
4.7979,0.4639
4.7988,0.4639
4.7998,0.4676
4.8007,0.4676
4.8017,0.4676
4.8026,0.4676
4.8036,0.4676
4.8045,0.4639
4.8055,0.4676
4.8064,0.4676
4.8073,0.4676
4.8082,0.4713
4.8091,0.4676
4.8100,0.4676
4.8109,0.4676
4.8119,0.4713
4.8128,0.4676
4.8138,0.4639
4.8148,0.4639
4.8157,0.4676
4.8167,0.4676
4.8177,0.4676
4.8187,0.4676
4.8196,0.4676
4.8206,0.4676
4.8216,0.4713
4.8226,0.4639
4.8235,0.4676
4.8245,0.4639
4.8254,0.4639
4.8264,0.4676
4.8273,0.4713
4.8283,0.4676
4.8292,0.4639
4.8302,0.4676
4.8311,0.4676
4.8321,0.4713
4.8331,0.4639
4.8340,0.4676
4.8350,0.4676
4.8359,0.4676
4.8368,0.4676
4.8378,0.4639
4.8387,0.4676
4.8397,0.4713
4.8406,0.4676
4.8416,0.4676
4.8426,0.4676
4.8436,0.4676
4.8445,0.4676
4.8454,0.4713
4.8464,0.4676
4.8475,0.4639
4.8488,0.4676
4.8498,0.4676
4.8508,0.4676
4.8518,0.4676
4.8528,0.4676
4.8539,0.4676
4.8550,0.4639
4.8562,0.4676
4.8574,0.4676
4.8584,0.4676
4.8594,0.4639
4.8604,0.4676
4.8615,0.4676
4.8627,0.4639
4.8652,0.4639
4.8662,0.4676
4.8680,0.4713
4.8692,0.4676
4.8702,0.4639
4.8712,0.4676
4.8722,0.4676
4.8731,0.4639
4.8742,0.4676
4.8752,0.4676
4.8763,0.4639
4.8773,0.4713
4.8783,0.4676
4.8793,0.4639
4.8804,0.4676
4.8814,0.4676
4.8824,0.4676
4.8833,0.4713
4.8843,0.4676
4.8853,0.4676
4.8863,0.4676
4.8872,0.4676
4.8882,0.4639
4.8891,0.4639
4.8901,0.4676
4.8911,0.4639
4.8921,0.4639
4.8930,0.4676
4.8939,0.4676
4.8949,0.4639
4.8960,0.4676
4.8969,0.4676
4.8979,0.4639
4.8988,0.4676
4.8998,0.4676
4.9008,0.4676
4.9018,0.4676
4.9028,0.4639
4.9037,0.4639
4.9047,0.4639
4.9058,0.4676
4.9068,0.4639
4.9077,0.4676
4.9087,0.4676
4.9097,0.4639
4.9107,0.4713
4.9117,0.4676
4.9126,0.4676
4.9136,0.4676
4.9145,0.4676
4.9155,0.4676
4.9165,0.4639
4.9174,0.4676
4.9184,0.4676
4.9193,0.4676
4.9203,0.4639
4.9213,0.4676
4.9224,0.4713
4.9233,0.4676
4.9243,0.4639
4.9254,0.4676
4.9264,0.4676
4.9274,0.4676
4.9284,0.4676
4.9295,0.4676
4.9305,0.4676
4.9315,0.4639
4.9325,0.4676
4.9335,0.4676
4.9344,0.4676
4.9354,0.4676
4.9363,0.4676
4.9373,0.4676
4.9382,0.4676
4.9392,0.4639
4.9402,0.4639
4.9411,0.4676
4.9421,0.4639
4.9431,0.4676
4.9441,0.4713
4.9450,0.4676
4.9460,0.4639
4.9470,0.4639
4.9480,0.4676
4.9490,0.4639
4.9500,0.4639
4.9509,0.4676
4.9519,0.4676
4.9530,0.4676
4.9540,0.4676
4.9550,0.4676
4.9560,0.4676
4.9569,0.4676
4.9579,0.4639
4.9589,0.4639
4.9599,0.4676
4.9609,0.4676
4.9618,0.4676
4.9628,0.4676
4.9638,0.4639
4.9647,0.4676
4.9657,0.4676
4.9666,0.4676
4.9676,0.4713
4.9686,0.4713
4.9696,0.4676
4.9706,0.4639
4.9715,0.4676
4.9726,0.4676
4.9735,0.4639
4.9745,0.4639
4.9755,0.4713
4.9765,0.4713
4.9775,0.4676
4.9785,0.4602
4.9795,0.4713
4.9805,0.4639
4.9815,0.4676
4.9825,0.4676
4.9835,0.4676
4.9844,0.4676
4.9853,0.4639
4.9863,0.4676
4.9873,0.4639
4.9883,0.4676
4.9892,0.4639
4.9903,0.4639
4.9913,0.4676
4.9924,0.4639
4.9934,0.4713
4.9943,0.4676
4.9953,0.4676
4.9962,0.4676
4.9972,0.4639
4.9981,0.4713
4.9991,0.4676
5.0001,0.4676
5.0011,0.4676
5.0021,0.4639
5.0030,0.4676
5.0040,0.4676
5.0050,0.4676
5.0059,0.4639
5.0070,0.4676
5.0080,0.4639
5.0090,0.4676
5.0101,0.4676
5.0110,0.4676
5.0121,0.4676
5.0131,0.4639
5.0140,0.4676
5.0150,0.4639
5.0160,0.4676
5.0169,0.4639
5.0179,0.4713
5.0189,0.4676
5.0201,0.4676
5.0212,0.4676
5.0221,0.4676
5.0231,0.4676
5.0241,0.4676
5.0250,0.4676
5.0260,0.4713
5.0269,0.4639
5.0279,0.4676
5.0289,0.4713
5.0298,0.4713
5.0308,0.4676
5.0319,0.4676
5.0329,0.4676
5.0339,0.4676
5.0349,0.4676
5.0359,0.4676
5.0370,0.4639
5.0379,0.4639
5.0389,0.4676
5.0399,0.4676
5.0409,0.4676
5.0419,0.4676
5.0430,0.4676
5.0441,0.4676
5.0453,0.4639
5.0464,0.4676
5.0475,0.4639
5.0487,0.4676
5.0497,0.4676
5.0509,0.4639
5.0520,0.4639
5.0531,0.4676
5.0541,0.4639
5.0552,0.4713
5.0561,0.4639
5.0570,0.4676
5.0579,0.4676
5.0588,0.4676
5.0597,0.4639
5.0605,0.4676
5.0616,0.4639
5.0626,0.4676
5.0636,0.4639
5.0645,0.4639
5.0655,0.4676
5.0665,0.4676
5.0675,0.4676
5.0685,0.4639
5.0694,0.4639
5.0704,0.4639
5.0714,0.4676
5.0724,0.4676
5.0733,0.4676
5.0742,0.4676
5.0752,0.4713
5.0762,0.4676
5.0771,0.4676
5.0780,0.4639
5.0791,0.4676
5.0800,0.4639
5.0810,0.4676
5.0819,0.4639
5.0829,0.4639
5.0839,0.4639
5.0848,0.4676
5.0858,0.4639
5.0868,0.4639
5.0878,0.4676
5.0887,0.4676
5.0897,0.4676
5.0907,0.4676
5.0917,0.4676
5.0927,0.4676
5.0936,0.4676
5.0946,0.4676
5.0956,0.4676
5.0966,0.4639
5.0975,0.4676
5.0985,0.4639
5.0994,0.4676
5.1004,0.4676
5.1014,0.4639
5.1025,0.4676
5.1034,0.4713
5.1044,0.4676
5.1053,0.4676
5.1064,0.4676
5.1073,0.4639
5.1083,0.4676
5.1093,0.4676
5.1102,0.4639
5.1112,0.4639
5.1122,0.4639
5.1131,0.4639
5.1141,0.4676
5.1151,0.4639
5.1160,0.4676
5.1170,0.4639
5.1179,0.4639
5.1189,0.4639
5.1198,0.4676
5.1207,0.4676
5.1216,0.4676
5.1225,0.4676
5.1234,0.4676
5.1245,0.4639
5.1257,0.4639
5.1267,0.4676
5.1278,0.4676
5.1288,0.4639
5.1298,0.4676
5.1309,0.4639
5.1320,0.4713
5.1330,0.4676
5.1341,0.4639
5.1353,0.4676
5.1366,0.4639
5.1376,0.4639
5.1386,0.4676
5.1395,0.4676
5.1406,0.4639
5.1439,0.4676
5.1449,0.4639
5.1471,0.4639
5.1482,0.4639
5.1491,0.4676
5.1502,0.4639
5.1511,0.4676
5.1521,0.4676
5.1530,0.4676
5.1540,0.4676
5.1550,0.4676
5.1559,0.4676
5.1569,0.4639
5.1579,0.4676
5.1589,0.4676
5.1598,0.4639
5.1608,0.4676
5.1618,0.4639
5.1628,0.4676
5.1638,0.4676
5.1649,0.4713
5.1658,0.4639
5.1668,0.4639
5.1678,0.4676
5.1687,0.4676
5.1697,0.4676
5.1707,0.4676
5.1717,0.4676
5.1727,0.4676
5.1736,0.4639
5.1750,0.4676
5.1760,0.4639
5.1770,0.4639
5.1780,0.4676
5.1790,0.4676
5.1800,0.4676
5.1809,0.4639
5.1819,0.4639
5.1829,0.4676
5.1839,0.4676
5.1848,0.4676
5.1858,0.4676
5.1867,0.4639
5.1877,0.4676
5.1887,0.4676
5.1897,0.4676
5.1906,0.4676
5.1916,0.4676
5.1926,0.4676
5.1936,0.4676
5.1946,0.4676
5.1956,0.4639
5.1966,0.4639
5.1975,0.4676
5.1985,0.4639
5.1995,0.4676
5.2005,0.4639
5.2015,0.4639
5.2025,0.4639
5.2035,0.4676
5.2044,0.4639
5.2054,0.4676
5.2064,0.4639
5.2074,0.4676
5.2084,0.4676
5.2093,0.4676
5.2103,0.4676
5.2113,0.4676
5.2123,0.4676
5.2132,0.4713
5.2142,0.4676
5.2151,0.4676
5.2161,0.4676
5.2171,0.4676
5.2181,0.4676
5.2190,0.4676
5.2200,0.4676
5.2210,0.4639
5.2220,0.4676
5.2230,0.4676
5.2240,0.4676
5.2250,0.4639
5.2260,0.4676
5.2270,0.4639
5.2280,0.4639
5.2290,0.4713
5.2300,0.4639
5.2311,0.4676
5.2323,0.4639
5.2335,0.4639
5.2345,0.4676
5.2356,0.4639
5.2366,0.4676
5.2377,0.4676
5.2387,0.4639
5.2397,0.4676
5.2407,0.4676
5.2417,0.4676
5.2428,0.4676
5.2438,0.4639
5.2449,0.4676
5.2459,0.4676
5.2470,0.4676
5.2480,0.4639
5.2491,0.4639
5.2500,0.4676
5.2510,0.4676
5.2520,0.4676
5.2530,0.4676
5.2540,0.4676
5.2550,0.4713
5.2559,0.4639
5.2569,0.4676
5.2578,0.4676
5.2586,0.4639
5.2594,0.4639
5.2603,0.4676
5.2612,0.4676
5.2622,0.4639
5.2630,0.4639
5.2640,0.4713
5.2649,0.4639
5.2659,0.4639
5.2668,0.4676
5.2678,0.4676
5.2687,0.4676
5.2696,0.4676
5.2706,0.4676
5.2715,0.4639
5.2725,0.4713
5.2735,0.4676
5.2744,0.4639
5.2753,0.4639
5.2763,0.4676
5.2772,0.4639
5.2782,0.4676
5.2792,0.4639
5.2802,0.4676
5.2811,0.4639
5.2821,0.4676
5.2831,0.4676
5.2840,0.4639
5.2850,0.4676
5.2859,0.4676
5.2868,0.4713
5.2877,0.4639
5.2887,0.4676
5.2896,0.4639
5.2906,0.4639
5.2915,0.4676
5.2925,0.4639
5.2934,0.4639
5.2944,0.4639
5.2954,0.4639
5.2964,0.4676
5.2974,0.4676
5.2983,0.4713
5.2992,0.4676
5.3002,0.4713
5.3011,0.4676
5.3021,0.4676
5.3031,0.4713
5.3041,0.4676
5.3052,0.4639
5.3063,0.4639
5.3081,0.4602
5.3100,0.4676
5.3111,0.4676
5.3122,0.4676
5.3135,0.4639
5.3148,0.4676
5.3159,0.4639
5.3169,0.4676
5.3178,0.4676
5.3188,0.4713
5.3200,0.4676
5.3211,0.4639
5.3288,0.4676
5.3298,0.4676
5.3322,0.4639
5.3333,0.4639
5.3343,0.4676
5.3353,0.4676
5.3363,0.4676
5.3372,0.4676
5.3382,0.4639
5.3392,0.4639
5.3401,0.4676
5.3411,0.4713
5.3421,0.4639
5.3431,0.4639
5.3441,0.4676
5.3450,0.4676
5.3461,0.4676
5.3471,0.4713
5.3481,0.4639
5.3491,0.4639
5.3501,0.4676
5.3511,0.4639
5.3521,0.4639
5.3530,0.4639
5.3540,0.4639
5.3550,0.4639
5.3560,0.4676
5.3570,0.4639
5.3579,0.4639
5.3589,0.4713
5.3599,0.4676
5.3609,0.4676
5.3619,0.4676
5.3629,0.4676
5.3638,0.4676
5.3648,0.4676
5.3658,0.4639
5.3668,0.4639
5.3677,0.4676
5.3687,0.4639
5.3697,0.4639
5.3707,0.4676
5.3716,0.4639
5.3726,0.4639
5.3736,0.4676
5.3746,0.4639
5.3756,0.4639
5.3766,0.4676
5.3776,0.4676
5.3786,0.4639
5.3796,0.4676
5.3806,0.4713
5.3815,0.4639
5.3826,0.4676
5.3836,0.4676
5.3845,0.4602
5.3855,0.4639
5.3865,0.4676
5.3875,0.4639
5.3885,0.4639
5.3895,0.4676
5.3904,0.4639
5.3914,0.4639
5.3925,0.4676
5.3934,0.4639
5.3944,0.4639
5.3954,0.4676
5.3964,0.4639
5.3973,0.4639
5.3983,0.4676
5.3993,0.4676
5.4003,0.4676
5.4012,0.4676
5.4023,0.4676
5.4034,0.4639
5.4044,0.4676
5.4054,0.4639
5.4064,0.4639
5.4074,0.4676
5.4084,0.4676
5.4095,0.4639
5.4106,0.4676
5.4118,0.4639
5.4131,0.4639
5.4143,0.4676
5.4155,0.4713
5.4165,0.4676
5.4175,0.4676
5.4187,0.4676
5.4197,0.4639
5.4207,0.4639
5.4248,0.4676
5.4257,0.4639
5.4266,0.4676
5.4274,0.4639
5.4285,0.4639
5.4295,0.4676
5.4305,0.4676
5.4315,0.4676
5.4325,0.4639
5.4335,0.4676
5.4344,0.4713
5.4354,0.4713
5.4364,0.4676
5.4374,0.4639
5.4384,0.4676
5.4393,0.4639
5.4403,0.4639
5.4413,0.4676
5.4423,0.4676
5.4432,0.4676
5.4442,0.4676
5.4452,0.4676
5.4462,0.4639
5.4472,0.4676
5.4482,0.4639
5.4492,0.4676
5.4501,0.4676
5.4511,0.4676
5.4521,0.4676
5.4530,0.4676
5.4540,0.4676
5.4549,0.4676
5.4559,0.4676
5.4569,0.4676
5.4579,0.4676
5.4589,0.4639
5.4599,0.4676
5.4609,0.4676
5.4621,0.4639
5.4632,0.4676
5.4643,0.4676
5.4653,0.4676
5.4664,0.4639
5.4675,0.4639
5.4689,0.4639
5.4700,0.4676
5.4710,0.4676
5.4719,0.4639
5.4729,0.4676
5.4742,0.4639
5.4776,0.4676
5.4797,0.4713
5.4810,0.4676
5.4820,0.4639
5.4831,0.4676
5.4841,0.4676
5.4851,0.4676
5.4861,0.4676
5.4872,0.4676
5.4882,0.4639
5.4892,0.4639
5.4903,0.4639
5.4913,0.4676
5.4923,0.4676
5.4933,0.4676
5.4943,0.4639
5.4953,0.4639
5.4963,0.4676
5.4973,0.4676
5.4983,0.4676
5.4993,0.4639
5.5003,0.4639
5.5013,0.4639
5.5024,0.4676
5.5034,0.4639
5.5044,0.4676
5.5054,0.4676
5.5064,0.4676
5.5074,0.4676
5.5085,0.4639
5.5095,0.4676
5.5105,0.4639
5.5115,0.4713
5.5126,0.4639
5.5137,0.4713
5.5147,0.4676
5.5158,0.4639
5.5168,0.4676
5.5179,0.4676
5.5189,0.4676
5.5199,0.4676
5.5209,0.4676
5.5220,0.4676
5.5230,0.4676
5.5240,0.4639
5.5250,0.4639
5.5261,0.4639
5.5271,0.4676
5.5282,0.4676
5.5292,0.4639
5.5302,0.4676
5.5312,0.4676
5.5322,0.4639
5.5333,0.4676
5.5343,0.4713
5.5353,0.4676
5.5363,0.4713
5.5373,0.4676
5.5384,0.4639
5.5394,0.4639
5.5404,0.4676
5.5415,0.4676
5.5425,0.4639
5.5435,0.4639
5.5445,0.4639
5.5456,0.4676
5.5466,0.4639
5.5477,0.4676
5.5487,0.4676
5.5497,0.4639
5.5507,0.4676
5.5518,0.4713
5.5528,0.4713
5.5538,0.4676
5.5548,0.4676
5.5558,0.4639
5.5569,0.4676
5.5579,0.4676
5.5589,0.4676
5.5599,0.4676
5.5609,0.4676
5.5620,0.4639
5.5630,0.4639
5.5641,0.4676
5.5651,0.4639
5.5663,0.4676
5.5673,0.4676
5.5685,0.4639
5.5697,0.4676
5.5707,0.4676
5.5718,0.4639
5.5728,0.4639
5.5738,0.4676
5.5748,0.4676
5.5757,0.4639
5.5765,0.4676
5.5773,0.4676
5.5782,0.4713
5.5792,0.4639
5.5800,0.4676
5.5810,0.4639
5.5820,0.4639
5.5829,0.4676
5.5839,0.4639
5.5848,0.4676
5.5858,0.4676
5.5868,0.4676
5.5878,0.4639
5.5888,0.4639
5.5897,0.4713
5.5908,0.4639
5.5918,0.4676
5.5928,0.4639
5.5937,0.4676
5.5947,0.4639
5.5958,0.4676
5.5967,0.4676
5.5977,0.4639
5.5987,0.4676
5.5997,0.4639
5.6007,0.4676
5.6018,0.4676
5.6028,0.4639
5.6038,0.4676
5.6047,0.4676
5.6057,0.4676
5.6067,0.4676
5.6077,0.4676
5.6086,0.4676
5.6096,0.4639
5.6106,0.4639
5.6117,0.4639
5.6131,0.4676
5.6142,0.4639
5.6153,0.4713
5.6164,0.4676
5.6175,0.4639
5.6188,0.4676
5.6200,0.4676
5.6210,0.4676
5.6220,0.4639
5.6231,0.4676
5.6265,0.4639
5.6275,0.4750
5.6295,0.4676
5.6308,0.4639
5.6318,0.4676
5.6328,0.4676
5.6339,0.4676
5.6349,0.4639
5.6360,0.4676
5.6370,0.4639
5.6381,0.4639
5.6391,0.4676
5.6402,0.4676
5.6412,0.4676
5.6422,0.4676
5.6433,0.4639
5.6444,0.4639
5.6455,0.4639
5.6465,0.4713
5.6475,0.4639
5.6486,0.4602
5.6497,0.4676
5.6507,0.4676
5.6518,0.4713
5.6528,0.4639
5.6539,0.4676
5.6549,0.4639
5.6559,0.4676
5.6570,0.4639
5.6580,0.4676
5.6591,0.4639
5.6601,0.4639
5.6612,0.4676
5.6622,0.4676
5.6634,0.4676
5.6644,0.4676
5.6654,0.4676
5.6665,0.4639
5.6675,0.4676
5.6685,0.4639
5.6696,0.4713
5.6706,0.4676
5.6717,0.4639
5.6727,0.4639
5.6738,0.4676
5.6749,0.4639
5.6759,0.4639
5.6770,0.4639
5.6781,0.4676
5.6791,0.4676
5.6801,0.4676
5.6812,0.4676
5.6823,0.4676
5.6833,0.4676
5.6843,0.4676
5.6854,0.4676
5.6865,0.4676
5.6875,0.4676
5.6886,0.4676
5.6897,0.4676
5.6907,0.4713
5.6918,0.4639
5.6928,0.4639
5.6939,0.4676
5.6949,0.4639
5.6960,0.4639
5.6970,0.4639
5.6981,0.4676
5.6991,0.4676
5.7002,0.4676
5.7012,0.4639
5.7023,0.4676
5.7033,0.4639
5.7043,0.4639
5.7053,0.4639
5.7063,0.4639
5.7075,0.4676
5.7085,0.4639
5.7095,0.4676
5.7106,0.4676
5.7116,0.4639
5.7127,0.4676
5.7137,0.4676
5.7147,0.4676
5.7157,0.4676
5.7167,0.4676
5.7178,0.4676
5.7188,0.4639
5.7198,0.4676
5.7209,0.4639
5.7219,0.4676
5.7231,0.4676
5.7243,0.4639
5.7254,0.4639
5.7264,0.4639
5.7275,0.4676
5.7286,0.4639
5.7298,0.4639
5.7309,0.4676
5.7321,0.4676
5.7331,0.4639
5.7342,0.4676
5.7352,0.4676
5.7364,0.4639
5.7374,0.4639
5.7385,0.4639
5.7395,0.4639
5.7405,0.4639
5.7416,0.4676
5.7426,0.4676
5.7435,0.4713
5.7444,0.4676
5.7453,0.4676
5.7462,0.4676
5.7471,0.4676
5.7481,0.4676
5.7490,0.4639
5.7500,0.4676
5.7510,0.4676
5.7521,0.4676
5.7530,0.4676
5.7540,0.4676
5.7550,0.4639
5.7560,0.4676
5.7570,0.4639
5.7580,0.4639
5.7590,0.4676
5.7600,0.4639
5.7610,0.4676
5.7620,0.4639
5.7630,0.4639
5.7640,0.4676
5.7650,0.4713
5.7660,0.4639
5.7670,0.4639
5.7680,0.4676
5.7691,0.4639
5.7701,0.4639
5.7711,0.4639
5.7721,0.4676
5.7731,0.4676
5.7741,0.4639
5.7751,0.4676
5.7761,0.4639
5.7771,0.4676
5.7781,0.4639
5.7791,0.4676
5.7801,0.4639
5.7811,0.4676
5.7821,0.4713
5.7834,0.4639
5.7846,0.4676
5.7857,0.4602
5.7868,0.4639
5.7878,0.4676
5.7889,0.4676
5.7902,0.4676
5.7918,0.4676
5.7931,0.4676
5.7943,0.4639
5.7953,0.4639
5.7964,0.4676
5.7975,0.4676
5.7986,0.4676
5.7998,0.4676
5.8009,0.4676
5.8019,0.4639
5.8091,0.4676
5.8102,0.4639
5.8114,0.4676
5.8128,0.4676
5.8140,0.4676
5.8152,0.4676
5.8163,0.4676
5.8173,0.4676
5.8184,0.4676
5.8194,0.4676
5.8204,0.4676
5.8215,0.4676
5.8226,0.4676
5.8236,0.4713
5.8246,0.4676
5.8257,0.4676
5.8267,0.4676
5.8276,0.4639
5.8286,0.4713
5.8296,0.4676
5.8307,0.4676
5.8317,0.4676
5.8327,0.4639
5.8337,0.4676
5.8347,0.4639
5.8357,0.4639
5.8367,0.4639
5.8377,0.4676
5.8387,0.4639
5.8397,0.4713
5.8407,0.4639
5.8418,0.4676
5.8428,0.4676
5.8437,0.4713
5.8447,0.4639
5.8457,0.4676
5.8467,0.4676
5.8476,0.4676
5.8486,0.4676
5.8496,0.4676
5.8506,0.4639
5.8516,0.4676
5.8526,0.4676
5.8536,0.4676
5.8546,0.4676
5.8556,0.4676
5.8566,0.4676
5.8576,0.4676
5.8586,0.4639
5.8596,0.4639
5.8606,0.4676
5.8616,0.4676
5.8628,0.4639
5.8638,0.4639
5.8648,0.4676
5.8658,0.4676
5.8668,0.4676
5.8678,0.4639
5.8689,0.4639
5.8699,0.4639
5.8709,0.4639
5.8719,0.4676
5.8729,0.4639
5.8740,0.4639
5.8750,0.4676
5.8760,0.4676
5.8770,0.4676
5.8780,0.4676
5.8790,0.4602
5.8800,0.4676
5.8810,0.4676
5.8822,0.4676
5.8835,0.4676
5.8846,0.4676
5.8856,0.4639
5.8866,0.4676
5.8912,0.4639
5.8921,0.4639
5.8930,0.4676
5.8941,0.4639
5.8951,0.4639
5.8961,0.4639
5.8970,0.4676
5.8980,0.4676
5.8991,0.4713
5.9001,0.4676
5.9011,0.4676
5.9021,0.4639
5.9031,0.4639
5.9041,0.4639
5.9051,0.4639
5.9061,0.4639
5.9071,0.4639
5.9081,0.4676
5.9091,0.4676
5.9100,0.4639
5.9110,0.4676
5.9120,0.4639
5.9130,0.4639
5.9140,0.4676
5.9150,0.4676
5.9160,0.4602
5.9170,0.4639
5.9180,0.4676
5.9190,0.4676
5.9201,0.4676
5.9213,0.4639
5.9225,0.4639
5.9235,0.4639
5.9246,0.4676
5.9257,0.4639
5.9269,0.4676
5.9281,0.4676
5.9292,0.4639
5.9302,0.4676
5.9313,0.4639
5.9324,0.4676
5.9356,0.4639
5.9367,0.4639
5.9405,0.4639
5.9415,0.4676
5.9425,0.4676
5.9436,0.4639
5.9446,0.4639
5.9455,0.4676
5.9466,0.4676
5.9476,0.4713
5.9486,0.4676
5.9496,0.4676
5.9506,0.4639
5.9516,0.4639
5.9527,0.4676
5.9537,0.4676
5.9547,0.4639
5.9557,0.4639
5.9568,0.4639
5.9578,0.4639
5.9588,0.4676
5.9598,0.4639
5.9608,0.4676
5.9619,0.4639
5.9629,0.4639
5.9639,0.4639
5.9650,0.4639
5.9660,0.4676
5.9670,0.4676
5.9680,0.4639
5.9690,0.4639
5.9700,0.4676
5.9710,0.4676
5.9720,0.4676
5.9730,0.4676
5.9740,0.4676
5.9750,0.4676
5.9760,0.4639
5.9771,0.4713
5.9781,0.4639
5.9791,0.4639
5.9801,0.4676
5.9811,0.4639
5.9821,0.4676
5.9832,0.4676
5.9842,0.4676
5.9852,0.4676
5.9862,0.4676
5.9872,0.4639
5.9882,0.4639
5.9892,0.4639
5.9903,0.4676
5.9913,0.4676
5.9923,0.4713
5.9934,0.4639
5.9944,0.4639
5.9953,0.4639
5.9963,0.4676
5.9973,0.4676
5.9984,0.4676
5.9994,0.4676
6.0004,0.4676
6.0014,0.4639
6.0025,0.4676
6.0035,0.4639
6.0045,0.4639
6.0055,0.4639
6.0065,0.4676
6.0075,0.4676
6.0085,0.4676
6.0095,0.4639
6.0105,0.4639
6.0116,0.4676
6.0127,0.4639
6.0138,0.4676
6.0149,0.4639
6.0159,0.4639
6.0170,0.4676
6.0180,0.4676
6.0190,0.4639
6.0201,0.4676
6.0212,0.4676
6.0223,0.4639
6.0234,0.4639
6.0245,0.4639
6.0256,0.4676
6.0267,0.4676
6.0283,0.4676
6.0299,0.4676
6.0311,0.4602
6.0322,0.4676
6.0332,0.4676
6.0342,0.4676
6.0353,0.4676
6.0364,0.4676
6.0378,0.4676
6.0419,0.4676
6.0428,0.4676
6.0437,0.4676
6.0447,0.4676
6.0457,0.4602
6.0467,0.4639
6.0477,0.4676
6.0487,0.4639
6.0497,0.4713
6.0507,0.4639
6.0518,0.4639
6.0527,0.4639
6.0537,0.4676
6.0548,0.4676
6.0558,0.4639
6.0568,0.4639
6.0577,0.4639
6.0587,0.4676
6.0597,0.4639
6.0608,0.4676
6.0618,0.4676
6.0628,0.4639
6.0637,0.4676
6.0647,0.4676
6.0658,0.4639
6.0668,0.4676
6.0678,0.4713
6.0689,0.4676
6.0699,0.4639
6.0708,0.4676
6.0718,0.4676
6.0728,0.4639
6.0738,0.4602
6.0748,0.4639
6.0758,0.4639
6.0768,0.4639
6.0779,0.4639
6.0792,0.4639
6.0804,0.4676
6.0814,0.4676
6.0826,0.4639
6.0836,0.4676
6.0848,0.4639
6.0862,0.4639
6.0876,0.4676
6.0888,0.4639
6.0899,0.4676
6.0909,0.4676
6.0918,0.4676
6.0929,0.4676
6.0941,0.4639
6.0952,0.4676
6.1027,0.4639
6.1039,0.4676
6.1052,0.4713
6.1069,0.4639
6.1080,0.4676
6.1091,0.4676
6.1101,0.4639
6.1112,0.4639
6.1122,0.4676
6.1133,0.4676
6.1143,0.4676
6.1154,0.4639
6.1164,0.4639
6.1174,0.4639
6.1185,0.4676
6.1195,0.4639
6.1205,0.4676
6.1215,0.4676
6.1226,0.4639
6.1236,0.4639
6.1246,0.4676
6.1257,0.4676
6.1267,0.4639
6.1278,0.4676
6.1288,0.4639
6.1298,0.4639
6.1308,0.4639
6.1350,0.4639
6.1360,0.4713
6.1371,0.4676
6.1382,0.4676
6.1393,0.4639
6.1403,0.4676
6.1414,0.4639
6.1424,0.4676
6.1435,0.4676
6.1445,0.4676
6.1455,0.4676
6.1466,0.4639
6.1476,0.4676
6.1487,0.4713
6.1497,0.4639
6.1507,0.4639
6.1518,0.4676
6.1528,0.4676
6.1538,0.4676
6.1549,0.4639
6.1559,0.4639
6.1568,0.4676
6.1577,0.4639
6.1586,0.4639
6.1594,0.4676
6.1604,0.4676
6.1613,0.4639
6.1624,0.4639
6.1634,0.4676
6.1644,0.4639
6.1654,0.4676
6.1665,0.4639
6.1674,0.4639
6.1684,0.4676
6.1695,0.4639
6.1705,0.4676
6.1714,0.4639
6.1724,0.4676
6.1735,0.4676
6.1744,0.4639
6.1754,0.4676
6.1764,0.4639
6.1774,0.4639
6.1784,0.4676
6.1794,0.4639
6.1804,0.4676
6.1814,0.4676
6.1824,0.4639
6.1833,0.4639
6.1843,0.4639
6.1853,0.4639
6.1863,0.4639
6.1873,0.4713
6.1883,0.4676
6.1893,0.4602
6.1902,0.4676
6.1912,0.4676
6.1922,0.4639
6.1932,0.4676
6.1942,0.4676
6.1952,0.4676
6.1962,0.4639
6.1973,0.4639
6.1991,0.4676
6.2001,0.4676
6.2012,0.4676
6.2023,0.4639
6.2035,0.4713
6.2048,0.4639
6.2059,0.4639
6.2069,0.4676
6.2079,0.4676
6.2091,0.4676
6.2122,0.4676
6.2136,0.4639
6.2148,0.4676
6.2158,0.4676
6.2168,0.4639
6.2178,0.4676
6.2189,0.4713
6.2199,0.4676
6.2210,0.4676
6.2220,0.4639
6.2230,0.4639
6.2241,0.4639
6.2251,0.4676
6.2262,0.4639
6.2272,0.4676
6.2282,0.4602
6.2292,0.4639
6.2302,0.4639
6.2313,0.4676
6.2323,0.4639
6.2333,0.4639
6.2343,0.4676
6.2353,0.4639
6.2364,0.4676
6.2374,0.4676
6.2384,0.4639
6.2395,0.4676
6.2405,0.4639
6.2415,0.4676
6.2426,0.4639
6.2436,0.4676
6.2446,0.4676
6.2457,0.4639
6.2468,0.4676
6.2478,0.4676
6.2488,0.4676
6.2498,0.4676
6.2508,0.4676
6.2518,0.4639
6.2529,0.4676
6.2539,0.4676
6.2549,0.4676
6.2559,0.4676
6.2569,0.4639
