Время[с],Напряжение[В]
4.9478,1.1912
4.9487,1.1875
4.9497,1.1912
4.9507,1.1912
4.9517,1.1912
4.9526,1.1875
4.9537,1.1912
4.9546,1.1875
4.9557,1.1912
4.9566,1.1912
4.9576,1.1912
4.9586,1.1875
4.9597,1.1912
4.9607,1.1912
4.9616,1.1949
4.9626,1.1912
4.9635,1.1949
4.9645,1.1912
4.9655,1.1875
4.9665,1.1912
4.9675,1.1912
4.9684,1.1875
4.9693,1.1912
4.9703,1.1875
4.9713,1.1912
4.9723,1.1912
4.9733,1.1875
4.9743,1.1875
4.9753,1.1912
4.9762,1.1912
4.9771,1.1912
4.9781,1.1875
4.9791,1.1875
4.9801,1.1912
4.9811,1.1912
4.9821,1.1912
4.9831,1.1912
4.9841,1.1912
4.9850,1.1875
4.9859,1.1875
4.9868,1.1912
4.9877,1.1912
4.9886,1.1912
4.9895,1.1912
4.9904,1.1875
4.9914,1.1875
4.9923,1.1912
4.9933,1.1912
4.9943,1.1912
4.9952,1.1912
4.9962,1.1949
4.9971,1.1912
4.9981,1.1912
4.9990,1.1875
4.9999,1.1912
5.0009,1.1912
5.0019,1.1875
5.0028,1.1912
5.0038,1.1875
5.0048,1.1949
5.0057,1.1875
5.0066,1.1875
5.0076,1.1912
5.0086,1.1875
5.0095,1.1912
5.0105,1.1912
5.0114,1.1912
5.0123,1.1875
5.0133,1.1912
5.0142,1.1912
5.0152,1.1912
5.0161,1.1912
5.0171,1.1912
5.0181,1.1912
5.0190,1.1912
5.0200,1.1912
5.0209,1.1912
5.0219,1.1949
5.0229,1.1949
5.0239,1.1875
5.0248,1.1875
5.0257,1.1949
5.0267,1.1912
5.0277,1.1949
5.0287,1.1912
5.0296,1.1912
5.0305,1.1912
5.0314,1.1912
5.0324,1.1912
5.0333,1.1912
5.0342,1.1949
5.0352,1.1875
5.0362,1.1912
5.0373,1.1912
5.0384,1.1949
5.0394,1.1912
5.0404,1.1912
5.0415,1.1875
5.0427,1.1875
5.0437,1.1912
5.0446,1.1912
5.0456,1.1912
5.0466,1.1912
5.0477,1.1949
5.0489,1.1912
5.0502,1.1912
5.0512,1.1912
5.0524,1.1912
5.0535,1.1875
5.0546,1.1912
5.0556,1.1949
5.0565,1.1912
5.0575,1.1875
5.0584,1.1912
5.0594,1.1949
5.0604,1.1912
5.0614,1.1912
5.0623,1.1949
5.0633,1.1912
5.0643,1.1912
5.0652,1.1912
5.0662,1.1912
5.0672,1.1912
5.0681,1.1912
5.0691,1.1912
5.0700,1.1949
5.0710,1.1912
5.0719,1.1912
5.0729,1.1912
5.0738,1.1912
5.0747,1.1949
5.0757,1.1949
5.0767,1.1912
5.0776,1.1912
5.0786,1.1875
5.0795,1.1949
5.0805,1.1912
5.0814,1.1912
5.0824,1.1875
5.0834,1.1949
5.0844,1.1875
5.0854,1.1912
5.0864,1.1912
5.0874,1.1912
5.0883,1.1912
5.0921,1.1875
5.0931,1.1875
5.0942,1.1912
5.0951,1.1912
5.0962,1.1912
5.0972,1.1949
5.0981,1.1912
5.0991,1.1875
5.1001,1.1912
5.1011,1.1875
5.1020,1.1912
5.1030,1.1875
5.1040,1.1912
5.1050,1.1912
5.1060,1.1875
5.1069,1.1912
5.1079,1.1912
5.1089,1.1949
5.1099,1.1875
5.1109,1.1912
5.1118,1.1949
5.1128,1.1912
5.1138,1.1912
5.1148,1.1912
5.1158,1.1912
5.1168,1.1912
5.1178,1.1949
5.1188,1.1912
5.1199,1.1912
5.1208,1.1912
5.1219,1.1912
5.1228,1.1912
5.1238,1.1875
5.1248,1.1912
5.1258,1.1875
5.1267,1.1912
5.1277,1.1912
5.1287,1.1912
5.1297,1.1912
5.1307,1.1875
5.1317,1.1912
5.1327,1.1912
5.1338,1.1912
5.1349,1.1912
5.1359,1.1875
5.1369,1.1875
5.1379,1.1949
5.1389,1.1912
5.1399,1.1912
5.1408,1.1875
5.1418,1.1875
5.1427,1.1875
5.1437,1.1875
5.1448,1.1912
5.1457,1.1912
5.1467,1.1875
5.1477,1.1875
5.1486,1.1912
5.1496,1.1912
5.1506,1.1875
5.1516,1.1875
5.1525,1.1875
5.1535,1.1875
5.1545,1.1912
5.1555,1.1912
5.1570,1.1912
5.1659,1.1875
5.1673,1.1912
5.1686,1.1912
5.1698,1.1912
5.1709,1.1912
5.1719,1.1949
5.1730,1.1912
5.1740,1.1912
5.1749,1.1912
5.1759,1.1875
5.1768,1.1912
5.1777,1.1875
5.1786,1.1912
5.1795,1.1912
5.1804,1.1912
5.1813,1.1912
5.1823,1.1912
5.1832,1.1912
5.1842,1.1912
5.1852,1.1912
5.1862,1.1912
5.1871,1.1912
5.1881,1.1912
5.1891,1.1912
5.1901,1.1875
5.1911,1.1912
5.1921,1.1875
5.1931,1.1875
5.1941,1.1875
5.1950,1.1912
5.1960,1.1912
5.1970,1.1912
5.1979,1.1875
5.1989,1.1949
5.1999,1.1912
5.2009,1.1912
5.2018,1.1912
5.2028,1.1949
5.2038,1.1912
5.2048,1.1875
5.2057,1.1912
5.2067,1.1912
5.2076,1.1912
5.2086,1.1875
5.2096,1.1912
5.2105,1.1912
5.2115,1.1949
5.2125,1.1875
5.2135,1.1912
5.2144,1.1912
5.2154,1.1912
5.2164,1.1912
5.2174,1.1912
5.2184,1.1875
5.2195,1.1912
5.2205,1.1912
5.2216,1.1875
5.2227,1.1875
5.2238,1.1875
5.2248,1.1912
5.2260,1.1949
5.2272,1.1875
5.2283,1.1875
5.2293,1.1875
5.2303,1.1912
5.2314,1.1912
5.2325,1.1912
5.2339,1.1875
5.2351,1.1875
5.2362,1.1912
5.2374,1.1875
5.2385,1.1875
5.2396,1.1875
5.2406,1.1912
5.2416,1.1912
5.2426,1.1912
5.2435,1.1875
5.2446,1.1912
5.2456,1.1875
5.2466,1.1875
5.2476,1.1912
5.2486,1.1875
5.2496,1.1875
5.2506,1.1912
5.2516,1.1912
5.2527,1.1912
5.2537,1.1912
5.2548,1.1912
5.2557,1.1912
5.2567,1.1912
5.2578,1.1912
5.2588,1.1912
5.2598,1.1875
5.2608,1.1912
5.2618,1.1912
5.2628,1.1912
5.2638,1.1875
5.2648,1.1949
5.2658,1.1949
5.2668,1.1912
5.2678,1.1912
5.2688,1.1875
5.2697,1.1912
5.2707,1.1912
5.2717,1.1912
5.2727,1.1875
5.2737,1.1875
5.2747,1.1875
5.2757,1.1875
5.2767,1.1912
5.2777,1.1912
5.2787,1.1875
5.2796,1.1912
5.2806,1.1912
5.2816,1.1875
5.2826,1.1875
5.2836,1.1912
5.2845,1.1912
5.2855,1.1912
5.2865,1.1875
5.2875,1.1912
5.2885,1.1912
5.2894,1.1875
5.2904,1.1912
5.2914,1.1875
5.2924,1.1912
5.2934,1.1949
5.2944,1.1875
5.2953,1.1912
5.2964,1.1875
5.2974,1.1912
5.2983,1.1912
5.2993,1.1912
5.3003,1.1875
5.3013,1.1912
5.3023,1.1912
5.3032,1.1875
5.3042,1.1912
5.3052,1.1912
5.3062,1.1875
5.3072,1.1912
5.3082,1.1875
5.3091,1.1912
5.3101,1.1912
5.3111,1.1912
5.3121,1.1875
5.3130,1.1912
5.3140,1.1875
5.3150,1.1912
5.3160,1.1912
5.3170,1.1912
5.3179,1.1875
5.3189,1.1912
5.3199,1.1912
5.3209,1.1875
5.3219,1.1875
5.3228,1.1875
5.3238,1.1875
5.3249,1.1875
5.3259,1.1875
5.3269,1.1912
5.3279,1.1912
5.3290,1.1912
5.3301,1.1875
5.3311,1.1912
5.3321,1.1912
5.3331,1.1912
5.3341,1.1912
5.3352,1.1912
5.3362,1.1949
5.3372,1.1875
5.3383,1.1912
5.3393,1.1912
5.3403,1.1912
5.3413,1.1875
5.3423,1.1912
5.3433,1.1912
5.3443,1.1912
5.3454,1.1912
5.3465,1.1875
5.3475,1.1912
5.3487,1.1875
5.3498,1.1912
5.3508,1.1912
5.3518,1.1875
5.3528,1.1912
5.3538,1.1875
5.3548,1.1949
5.3558,1.1875
5.3567,1.1912
5.3577,1.1912
5.3587,1.1912
5.3636,1.1912
5.3646,1.1912
5.3656,1.1912
5.3665,1.1875
5.3675,1.1912
5.3685,1.1912
5.3695,1.1875
5.3704,1.1912
5.3714,1.1912
5.3723,1.1912
5.3733,1.1912
5.3743,1.1912
5.3752,1.1912
5.3762,1.1912
5.3772,1.1912
5.3781,1.1912
5.3790,1.1875
5.3800,1.1912
5.3810,1.1912
5.3819,1.1875
5.3829,1.1875
5.3839,1.1912
5.3849,1.1912
5.3858,1.1875
5.3868,1.1949
5.3878,1.1875
5.3887,1.1875
5.3897,1.1949
5.3907,1.1949
5.3917,1.1912
5.3927,1.1912
5.3939,1.1912
5.3950,1.1875
5.3960,1.1949
5.3970,1.1912
5.3980,1.1912
5.3990,1.1875
5.4000,1.1875
5.4009,1.1875
5.4019,1.1875
5.4029,1.1875
5.4039,1.1912
5.4049,1.1912
5.4059,1.1875
5.4069,1.1912
5.4079,1.1912
5.4091,1.1912
5.4102,1.1838
5.4113,1.1912
5.4124,1.1875
5.4133,1.1875
5.4143,1.1912
5.4154,1.1912
5.4165,1.1912
5.4175,1.1875
5.4186,1.1912
5.4196,1.1912
5.4207,1.1912
5.4219,1.1912
5.4235,1.1912
5.4247,1.1912
5.4258,1.1875
5.4269,1.1912
5.4282,1.1912
5.4293,1.1875
5.4303,1.1912
5.4314,1.1875
5.4324,1.1875
5.4334,1.1912
5.4345,1.1912
5.4355,1.1875
5.4366,1.1912
5.4376,1.1875
5.4386,1.1875
5.4396,1.1912
5.4406,1.1875
5.4417,1.1912
5.4427,1.1875
5.4437,1.1875
5.4447,1.1912
5.4458,1.1875
5.4468,1.1949
5.4479,1.1875
5.4489,1.1875
5.4499,1.1912
5.4510,1.1912
5.4520,1.1875
5.4530,1.1875
5.4541,1.1875
5.4551,1.1912
5.4561,1.1912
5.4571,1.1912
5.4582,1.1912
5.4592,1.1875
5.4602,1.1912
5.4612,1.1912
5.4623,1.1912
5.4633,1.1949
5.4644,1.1912
5.4654,1.1912
5.4665,1.1875
5.4675,1.1912
5.4685,1.1912
5.4695,1.1875
5.4705,1.1912
5.4716,1.1875
5.4726,1.1912
5.4736,1.1912
5.4746,1.1875
5.4757,1.1875
5.4767,1.1912
5.4777,1.1912
5.4788,1.1875
5.4798,1.1912
5.4809,1.1912
5.4819,1.1912
5.4830,1.1949
5.4840,1.1912
5.4850,1.1912
5.4860,1.1875
5.4871,1.1875
5.4881,1.1875
5.4891,1.1912
5.4901,1.1875
5.4911,1.1912
5.4921,1.1949
5.4932,1.1875
5.4942,1.1912
5.4953,1.1875
5.4964,1.1875
5.4975,1.1912
5.4985,1.1912
5.4996,1.1949
5.5006,1.1949
5.5016,1.1912
5.5027,1.1875
5.5037,1.1875
5.5047,1.1912
5.5058,1.1912
5.5070,1.1949
5.5080,1.1838
5.5090,1.1875
5.5101,1.1875
5.5111,1.1912
5.5121,1.1875
5.5131,1.1875
5.5141,1.1912
5.5151,1.1912
5.5163,1.1912
5.5173,1.1912
5.5183,1.1875
5.5193,1.1912
5.5204,1.1912
5.5214,1.1912
5.5225,1.1875
5.5235,1.1875
5.5245,1.1912
5.5256,1.1912
5.5266,1.1912
5.5277,1.1912
5.5288,1.1912
5.5298,1.1912
5.5309,1.1912
5.5319,1.1912
5.5329,1.1875
5.5339,1.1912
5.5349,1.1875
5.5360,1.1875
5.5370,1.1912
5.5380,1.1912
5.5391,1.1912
5.5401,1.1875
5.5411,1.1912
5.5421,1.1912
5.5431,1.1875
5.5442,1.1912
5.5452,1.1875
5.5463,1.1875
5.5473,1.1912
5.5484,1.1912
5.5494,1.1875
5.5505,1.1912
5.5515,1.1912
5.5525,1.1912
5.5536,1.1875
5.5546,1.1912
5.5556,1.1875
5.5566,1.1912
5.5577,1.1875
5.5587,1.1949
5.5597,1.1875
5.5608,1.1875
5.5618,1.1875
5.5628,1.1875
5.5639,1.1912
5.5649,1.1875
5.5660,1.1912
5.5670,1.1875
5.5680,1.1912
5.5690,1.1912
5.5701,1.1912
5.5711,1.1912
5.5721,1.1875
5.5731,1.1875
5.5742,1.1949
5.5752,1.1875
5.5762,1.1912
5.5773,1.1875
5.5783,1.1875
5.5793,1.1912
5.5803,1.1912
5.5814,1.1912
5.5824,1.1912
5.5834,1.1912
5.5844,1.1875
5.5855,1.1875
5.5865,1.1912
5.5875,1.1912
5.5886,1.1912
5.5896,1.1875
5.5907,1.1875
5.5917,1.1912
5.5927,1.1875
5.5937,1.1912
5.5947,1.1912
5.5957,1.1912
5.5967,1.1912
5.5978,1.1912
5.5988,1.1912
5.5999,1.1912
5.6009,1.1838
5.6019,1.1875
5.6030,1.1875
5.6041,1.1912
5.6052,1.1912
5.6063,1.1912
5.6074,1.1949
5.6084,1.1875
5.6095,1.1875
5.6107,1.1912
5.6119,1.1875
5.6130,1.1875
5.6141,1.1875
5.6151,1.1912
5.6163,1.1912
5.6174,1.1875
5.6183,1.1912
5.6194,1.1912
5.6205,1.1875
5.6215,1.1912
5.6225,1.1912
5.6234,1.1912
5.6243,1.1912
5.6253,1.1912
5.6262,1.1875
5.6272,1.1912
5.6281,1.1912
5.6291,1.1912
5.6300,1.1912
5.6310,1.1912
5.6320,1.1912
5.6329,1.1875
5.6339,1.1875
5.6349,1.1912
5.6359,1.1912
5.6369,1.1912
5.6379,1.1875
5.6389,1.1912
5.6399,1.1912
5.6409,1.1912
5.6419,1.1912
5.6428,1.1875
5.6438,1.1949
5.6448,1.1912
5.6458,1.1875
5.6468,1.1875
5.6478,1.1838
5.6488,1.1912
5.6498,1.1875
5.6508,1.1912
5.6517,1.1875
5.6527,1.1912
5.6537,1.1875
5.6547,1.1875
5.6556,1.1912
5.6566,1.1949
5.6576,1.1912
5.6586,1.1875
5.6596,1.1875
5.6606,1.1912
5.6617,1.1912
5.6628,1.1912
5.6639,1.1912
5.6649,1.1912
5.6660,1.1875
5.6673,1.1912
5.6684,1.1912
5.6695,1.1912
5.6705,1.1875
5.6714,1.1875
5.6724,1.1875
5.6737,1.1912
5.6748,1.1912
5.6759,1.1875
5.6770,1.1875
5.6781,1.1912
5.6792,1.1912
5.6806,1.1912
5.6824,1.1875
5.6836,1.1912
5.6847,1.1912
5.6860,1.1875
5.6872,1.1912
5.6885,1.1912
5.6895,1.1875
5.6905,1.1912
5.6916,1.1875
5.6926,1.1912
5.6936,1.1875
5.6947,1.1912
5.6958,1.1912
5.6969,1.1875
5.6980,1.1912
5.6990,1.1912
5.7001,1.1875
5.7011,1.1949
5.7022,1.1875
5.7032,1.1912
5.7043,1.1912
5.7053,1.1875
5.7063,1.1912
5.7073,1.1875
5.7083,1.1875
5.7094,1.1912
5.7104,1.1949
5.7115,1.1912
5.7126,1.1912
5.7136,1.1875
5.7146,1.1912
5.7156,1.1912
5.7167,1.1838
5.7178,1.1912
5.7188,1.1949
5.7198,1.1875
5.7208,1.1912
5.7218,1.1875
5.7229,1.1912
5.7239,1.1912
5.7249,1.1949
5.7259,1.1912
5.7270,1.1912
5.7281,1.1912
5.7291,1.1912
5.7301,1.1912
5.7312,1.1875
5.7323,1.1912
5.7333,1.1912
5.7343,1.1875
5.7353,1.1875
5.7364,1.1875
5.7374,1.1912
5.7384,1.1875
5.7394,1.1912
5.7404,1.1912
5.7414,1.1875
5.7424,1.1875
5.7434,1.1912
5.7444,1.1838
5.7454,1.1912
5.7465,1.1801
5.7475,1.1875
5.7485,1.1912
5.7495,1.1875
5.7505,1.1912
5.7515,1.1912
5.7525,1.1912
5.7534,1.1912
5.7544,1.1875
5.7554,1.1912
5.7564,1.1875
5.7574,1.1875
5.7584,1.1875
5.7594,1.1875
5.7604,1.1912
5.7614,1.1912
5.7625,1.1875
5.7635,1.1912
5.7645,1.1912
5.7656,1.1875
5.7668,1.1875
5.7679,1.1875
5.7692,1.1838
5.7702,1.1875
5.7713,1.1875
5.7724,1.1912
5.7734,1.1875
5.7744,1.1912
5.7754,1.1912
5.7766,1.1875
5.7776,1.1912
5.7834,1.1875
5.7844,1.1875
5.7855,1.1875
5.7865,1.1912
5.7875,1.1912
5.7885,1.1949
5.7896,1.1912
5.7906,1.1912
5.7916,1.1912
5.7926,1.1875
5.7936,1.1949
5.7947,1.1912
5.7956,1.1912
5.7966,1.1875
5.7976,1.1912
5.7986,1.1912
5.7996,1.1912
5.8007,1.1875
5.8017,1.1875
5.8027,1.1912
5.8037,1.1912
5.8047,1.1912
5.8057,1.1912
5.8067,1.1912
5.8077,1.1875
5.8087,1.1912
5.8097,1.1875
5.8107,1.1912
5.8116,1.1912
5.8125,1.1875
5.8135,1.1949
5.8145,1.1912
5.8155,1.1912
5.8165,1.1875
5.8175,1.1875
5.8185,1.1912
5.8196,1.1912
5.8209,1.1912
5.8220,1.1912
5.8231,1.1912
5.8241,1.1912
5.8252,1.1912
5.8263,1.1912
5.8274,1.1875
5.8285,1.1875
5.8298,1.1875
5.8310,1.1912
5.8320,1.1875
5.8330,1.1912
5.8339,1.1875
5.8352,1.1875
5.8365,1.1912
5.8378,1.1912
5.8389,1.1912
5.8401,1.1949
5.8414,1.1912
5.8424,1.1875
5.8434,1.1912
5.8445,1.1912
5.8456,1.1912
5.8466,1.1875
5.8476,1.1912
5.8486,1.1875
5.8497,1.1875
5.8507,1.1875
5.8517,1.1912
5.8527,1.1912
5.8537,1.1912
5.8548,1.1912
5.8558,1.1875
5.8568,1.1912
5.8578,1.1912
5.8588,1.1875
5.8598,1.1912
5.8609,1.1875
5.8620,1.1875
5.8630,1.1949
5.8640,1.1912
5.8651,1.1912
5.8661,1.1875
5.8671,1.1912
5.8681,1.1875
5.8691,1.1912
5.8701,1.1912
5.8711,1.1912
5.8721,1.1875
5.8732,1.1912
5.8742,1.1912
5.8752,1.1875
5.8763,1.1912
5.8773,1.1912
5.8784,1.1875
5.8794,1.1912
5.8804,1.1912
5.8814,1.1912
5.8824,1.1875
5.8834,1.1912
5.8845,1.1875
5.8855,1.1875
5.8866,1.1912
5.8876,1.1875
5.8886,1.1912
5.8896,1.1912
5.8906,1.1912
5.8916,1.1875
5.8927,1.1875
5.8937,1.1875
5.8949,1.1875
5.8959,1.1912
5.8969,1.1875
5.8980,1.1912
5.8989,1.1912
5.8999,1.1875
5.9010,1.1875
5.9020,1.1912
5.9030,1.1912
5.9040,1.1912
5.9051,1.1912
5.9061,1.1912
5.9071,1.1875
5.9081,1.1875
5.9091,1.1875
5.9101,1.1912
5.9112,1.1875
5.9122,1.1912
5.9133,1.1912
5.9143,1.1875
5.9153,1.1912
5.9164,1.1875
5.9174,1.1875
5.9184,1.1912
5.9194,1.1912
5.9204,1.1912
5.9214,1.1912
5.9224,1.1875
5.9235,1.1875
5.9245,1.1875
5.9256,1.1875
5.9267,1.1875
5.9279,1.1875
5.9291,1.1912
5.9302,1.1949
5.9312,1.1875
5.9322,1.1912
5.9332,1.1875
5.9343,1.1875
5.9353,1.1875
5.9363,1.1875
5.9373,1.1912
5.9384,1.1912
5.9395,1.1912
5.9439,1.1875
5.9449,1.1912
5.9458,1.1912
5.9468,1.1875
5.9478,1.1912
5.9487,1.1875
5.9496,1.1875
5.9506,1.1912
5.9515,1.1875
5.9525,1.1912
5.9535,1.1912
5.9545,1.1949
5.9554,1.1875
5.9565,1.1875
5.9574,1.1875
5.9584,1.1838
5.9594,1.1912
5.9604,1.1875
5.9614,1.1949
5.9624,1.1875
5.9634,1.1912
5.9643,1.1912
5.9653,1.1875
5.9664,1.1912
5.9674,1.1875
5.9684,1.1838
5.9693,1.1875
5.9703,1.1912
5.9713,1.1912
5.9723,1.1875
5.9733,1.1875
5.9742,1.1912
5.9752,1.1912
5.9763,1.1875
5.9775,1.1875
5.9787,1.1875
5.9797,1.1875
5.9808,1.1912
5.9819,1.1912
5.9830,1.1875
5.9841,1.1912
5.9853,1.1912
5.9866,1.1875
5.9878,1.1912
5.9889,1.1912
5.9899,1.1912
5.9910,1.1912
5.9920,1.1875
5.9931,1.1875
5.9941,1.1912
5.9952,1.1875
5.9963,1.1838
5.9973,1.1875
5.9984,1.1875
5.9997,1.1912
6.0012,1.1912
6.0023,1.1875
6.0033,1.1875
6.0045,1.1912
6.0057,1.1875
6.0068,1.1912
6.0078,1.1875
6.0089,1.1912
6.0099,1.1875
6.0109,1.1912
6.0119,1.1912
6.0129,1.1912
6.0139,1.1912
6.0149,1.1912
6.0160,1.1912
6.0170,1.1912
6.0180,1.1912
6.0190,1.1912
6.0201,1.1912
6.0211,1.1875
6.0222,1.1912
6.0232,1.1912
6.0242,1.1912
6.0252,1.1912
6.0263,1.1912
6.0273,1.1875
6.0283,1.1912
6.0293,1.1912
6.0303,1.1875
6.0314,1.1875
6.0324,1.1912
6.0334,1.1912
6.0345,1.1875
6.0355,1.1875
6.0366,1.1875
6.0377,1.1912
6.0387,1.1875
6.0398,1.1912
6.0408,1.1875
6.0419,1.1912
6.0429,1.1912
6.0439,1.1912
6.0450,1.1912
6.0460,1.1875
6.0470,1.1912
6.0480,1.1912
6.0490,1.1875
6.0500,1.1949
6.0510,1.1875
6.0520,1.1875
6.0530,1.1875
6.0540,1.1912
6.0551,1.1912
6.0561,1.1912
6.0571,1.1912
6.0582,1.1875
6.0592,1.1912
6.0602,1.1912
6.0613,1.1912
6.0623,1.1875
6.0633,1.1875
6.0646,1.1912
6.0656,1.1875
6.0667,1.1912
6.0677,1.1912
6.0688,1.1912
6.0700,1.1875
6.0712,1.1912
6.0723,1.1875
6.0733,1.1875
6.0744,1.1875
6.0754,1.1875
6.0764,1.1912
6.0775,1.1875
6.0786,1.1875
6.0797,1.1875
6.0846,1.1875
6.0856,1.1912
6.0865,1.1912
6.0874,1.1912
6.0883,1.1912
6.0892,1.1912
6.0901,1.1912
6.0910,1.1875
6.0919,1.1912
6.0928,1.1912
6.0937,1.1875
6.0947,1.1912
6.0957,1.1875
6.0966,1.1875
6.0976,1.1912
6.0986,1.1875
6.0997,1.1875
6.1007,1.1875
6.1017,1.1912
6.1027,1.1912
6.1037,1.1912
6.1047,1.1912
6.1057,1.1875
6.1067,1.1875
6.1076,1.1838
6.1087,1.1912
6.1097,1.1875
6.1107,1.1875
6.1117,1.1875
6.1127,1.1912
6.1137,1.1912
6.1149,1.1875
6.1159,1.1912
6.1169,1.1912
6.1180,1.1912
6.1190,1.1912
6.1201,1.1875
6.1213,1.1949
6.1226,1.1912
6.1237,1.1875
6.1248,1.1912
6.1259,1.1875
6.1272,1.1875
6.1285,1.1949
6.1297,1.1912
6.1307,1.1912
6.1319,1.1912
6.1331,1.1912
6.1341,1.1875
6.1351,1.1912
6.1361,1.1912
6.1371,1.1875
6.1381,1.1949
6.1391,1.1875
6.1401,1.1912
6.1411,1.1912
6.1421,1.1875
6.1431,1.1875
6.1441,1.1912
6.1452,1.1912
6.1463,1.1912
6.1474,1.1912
6.1485,1.1912
6.1496,1.1875
6.1507,1.1875
6.1517,1.1875
6.1528,1.1912
6.1539,1.1875
6.1550,1.1912
6.1561,1.1875
6.1572,1.1912
6.1583,1.1912
6.1594,1.1875
6.1605,1.1875
6.1615,1.1875
6.1626,1.1912
6.1637,1.1912
6.1648,1.1875
6.1658,1.1912
6.1669,1.1875
6.1680,1.1875
6.1691,1.1949
6.1702,1.1912
6.1714,1.1912
6.1727,1.1912
6.1738,1.1912
6.1750,1.1912
6.1762,1.1875
6.1774,1.1912
6.1785,1.1875
6.1797,1.1912
6.1807,1.1875
6.1849,1.1875
6.1859,1.1875
6.1868,1.1912
6.1877,1.1912
6.1887,1.1912
6.1897,1.1912
6.1907,1.1875
6.1917,1.1875
6.1926,1.1912
6.1936,1.1912
6.1946,1.1912
6.1957,1.1875
6.1967,1.1875
6.1976,1.1875
6.1986,1.1912
6.1996,1.1875
6.2006,1.1912
6.2015,1.1912
6.2025,1.1912
6.2035,1.1875
6.2044,1.1875
6.2054,1.1912
6.2064,1.1912
6.2074,1.1838
6.2084,1.1875
6.2093,1.1912
6.2103,1.1912
6.2113,1.1912
6.2123,1.1912
6.2133,1.1875
6.2143,1.1875
6.2154,1.1912
6.2167,1.1912
6.2178,1.1875
6.2188,1.1875
6.2199,1.1875
6.2212,1.1875
6.2223,1.1912
6.2233,1.1875
6.2244,1.1875
6.2255,1.1912
6.2267,1.1875
6.2282,1.1875
6.2296,1.1875
6.2309,1.1912
6.2320,1.1875
6.2331,1.1912
6.2341,1.1875
6.2351,1.1875
6.2362,1.1912
6.2372,1.1875
6.2383,1.1875
6.2393,1.1875
6.2404,1.1912
6.2414,1.1912
6.2425,1.1875
6.2435,1.1875
6.2445,1.1875
6.2456,1.1875
6.2467,1.1912
6.2477,1.1875
6.2487,1.1912
6.2498,1.1912
6.2508,1.1875
6.2519,1.1912
6.2529,1.1912
6.2539,1.1875
6.2550,1.1875
6.2561,1.1912
6.2572,1.1875
6.2583,1.1875
6.2593,1.1912
6.2604,1.1912
6.2615,1.1875
6.2625,1.1875
6.2636,1.1912
6.2647,1.1875
6.2658,1.1875
6.2668,1.1875
6.2679,1.1912
6.2689,1.1875
6.2699,1.1875
6.2710,1.1875
6.2720,1.1912
6.2730,1.1912
6.2741,1.1912
6.2751,1.1912
6.2762,1.1875
6.2857,1.1912
6.2867,1.1912
6.2879,1.1912
6.2889,1.1912
6.2900,1.1875
6.2911,1.1912
6.2921,1.1875
6.2932,1.1912
6.2943,1.1875
6.2953,1.1875
6.2964,1.1912
6.2975,1.1912
6.2985,1.1875
6.2995,1.1912
6.3006,1.1912
6.3017,1.1912
6.3027,1.1912
6.3038,1.1912
6.3049,1.1875
6.3059,1.1949
6.3070,1.1875
6.3080,1.1875
6.3091,1.1875
6.3102,1.1875
6.3113,1.1875
6.3124,1.1875
6.3134,1.1875
6.3145,1.1875
6.3157,1.1875
6.3167,1.1912
6.3177,1.1912
6.3186,1.1912
6.3195,1.1875
6.3204,1.1875
6.3213,1.1875
6.3222,1.1912
6.3232,1.1912
6.3242,1.1875
6.3252,1.1875
6.3262,1.1875
6.3272,1.1912
6.3282,1.1875
6.3293,1.1875
6.3303,1.1912
6.3313,1.1912
6.3323,1.1912
6.3333,1.1912
6.3343,1.1875
6.3354,1.1912
6.3363,1.1912
6.3373,1.1875
6.3384,1.1912
6.3394,1.1912
6.3404,1.1912
6.3413,1.1875
6.3423,1.1912
6.3434,1.1875
6.3443,1.1838
6.3453,1.1912
6.3464,1.1912
6.3473,1.1912
6.3483,1.1875
6.3493,1.1838
6.3503,1.1912
6.3513,1.1912
6.3523,1.1912
6.3533,1.1912
6.3542,1.1912
6.3552,1.1875
6.3562,1.1912
6.3572,1.1875
6.3582,1.1912
6.3593,1.1912
6.3605,1.1912
6.3616,1.1875
6.3626,1.1912
6.3638,1.1912
6.3649,1.1912
6.3661,1.1875
6.3674,1.1875
6.3686,1.1912
6.3696,1.1875
6.3707,1.1912
6.3720,1.1912
6.3733,1.1912
6.3749,1.1875
6.3760,1.1912
6.3772,1.1875
6.3786,1.1838
6.3797,1.1912
6.3807,1.1912
6.3818,1.1912
6.3828,1.1912
6.3839,1.1875
6.3849,1.1912
6.3859,1.1912
6.3869,1.1838
6.3880,1.1912
6.3891,1.1875
6.3901,1.1875
6.3911,1.1912
6.3922,1.1912
6.3932,1.1875
6.3943,1.1875
6.3953,1.1875
6.3964,1.1912
6.3975,1.1875
6.3986,1.1912
6.3996,1.1912
6.4006,1.1912
6.4017,1.1912
6.4028,1.1912
6.4038,1.1875
6.4049,1.1912
6.4059,1.1912
6.4070,1.1912
6.4080,1.1912
6.4090,1.1875
6.4101,1.1875
6.4111,1.1875
6.4122,1.1912
6.4132,1.1875
6.4142,1.1838
6.4153,1.1875
6.4163,1.1912
6.4174,1.1912
6.4185,1.1875
6.4195,1.1875
6.4206,1.1875
6.4216,1.1875
6.4227,1.1912
6.4237,1.1875
6.4248,1.1912
