Время[с],Напряжение[В]
1.0530,1.1021
1.0538,1.0984
1.0545,1.1021
1.0553,1.1021
1.0560,1.1021
1.0567,1.1059
1.0575,1.0984
1.0582,1.1021
1.0590,1.1021
1.0597,1.1021
1.0605,1.1021
1.0613,1.1021
1.0620,1.1021
1.0628,1.1021
1.0635,1.0984
1.0642,1.0984
1.0649,1.1021
1.0655,1.1021
1.0663,1.1021
1.0670,1.1021
1.0676,1.1021
1.0683,1.1059
1.0690,1.1021
1.0698,1.0947
1.0705,1.1021
1.0712,1.1021
1.0719,1.0984
1.0726,1.0984
1.0733,1.0984
1.0741,1.1021
1.0749,1.0984
1.0757,1.1021
1.0765,1.1021
1.0773,1.1021
1.0781,1.1021
1.0789,1.0984
1.0796,1.1021
1.0804,1.0984
1.0812,1.1021
1.0819,1.1021
1.0827,1.1021
1.0834,1.1021
1.0841,1.1021
1.0849,1.1021
1.0856,1.0984
1.0864,1.0984
1.0872,1.1059
1.0879,1.1021
1.0887,1.1021
1.0894,1.0984
1.0901,1.0984
1.0908,1.0984
1.0915,1.0984
1.0922,1.0984
1.0930,1.0984
1.0937,1.1021
1.0944,1.0984
1.0951,1.0984
1.0958,1.0984
1.0966,1.1021
1.0973,1.1021
1.0980,1.0984
1.0987,1.0984
1.0994,1.1021
1.1001,1.1021
1.1009,1.0984
1.1017,1.1021
1.1024,1.0984
1.1032,1.0947
1.1040,1.0984
1.1048,1.1021
1.1055,1.1021
1.1064,1.0947
1.1071,1.0984
1.1079,1.0984
1.1086,1.0984
1.1095,1.0984
1.1103,1.1021
1.1111,1.0984
1.1119,1.1021
1.1126,1.0947
1.1137,1.0984
1.1145,1.1021
1.1153,1.0984
1.1161,1.0984
1.1168,1.1021
1.1176,1.1021
1.1184,1.0910
1.1191,1.1021
1.1199,1.1021
1.1206,1.1021
1.1214,1.0984
1.1222,1.0984
1.1229,1.1021
1.1237,1.0984
1.1245,1.1021
1.1252,1.0984
1.1260,1.1021
1.1268,1.1021
1.1275,1.0984
1.1283,1.1021
1.1291,1.1021
1.1298,1.0984
1.1306,1.0984
1.1314,1.1021
1.1321,1.0984
1.1329,1.1021
1.1337,1.0984
1.1347,1.0984
1.1355,1.0984
1.1364,1.1021
1.1372,1.0984
1.1379,1.1021
1.1388,1.0984
1.1397,1.0984
1.1406,1.0984
1.1414,1.0984
1.1422,1.0947
1.1432,1.0947
1.1440,1.0984
1.1447,1.0947
1.1454,1.0984
1.1462,1.0984
1.1469,1.0984
1.1476,1.0984
1.1483,1.0984
1.1490,1.0984
1.1497,1.1021
1.1505,1.0947
1.1512,1.0984
1.1520,1.0984
1.1527,1.0984
1.1533,1.0984
1.1539,1.0984
1.1545,1.0947
1.1552,1.0984
1.1568,1.0984
1.1574,1.0947
1.1582,1.0984
1.1590,1.0984
1.1598,1.1021
1.1606,1.0984
1.1613,1.0984
1.1621,1.0984
1.1629,1.0984
1.1636,1.0984
1.1644,1.0947
1.1651,1.0947
1.1658,1.0984
1.1666,1.1021
1.1672,1.0984
1.1679,1.0984
1.1686,1.0984
1.1693,1.0984
1.1701,1.0984
1.1708,1.1021
1.1715,1.1021
1.1723,1.1021
1.1731,1.0984
1.1738,1.0984
1.1746,1.0984
1.1754,1.1021
1.1762,1.0984
1.1769,1.0984
1.1777,1.0984
1.1784,1.0984
1.1792,1.0984
1.1799,1.0910
1.1806,1.1021
1.1814,1.0984
1.1822,1.0947
1.1829,1.0947
1.1837,1.0947
1.1844,1.0984
1.1852,1.1021
1.1860,1.0984
1.1867,1.1021
1.1875,1.0947
1.1882,1.1021
1.1890,1.0947
1.1898,1.1021
1.1906,1.0984
1.1913,1.0984
1.1923,1.0984
1.1933,1.0984
1.1942,1.0984
1.1950,1.0984
1.1959,1.0984
1.1967,1.1021
1.1976,1.0984
1.1984,1.0984
1.1992,1.1021
1.2001,1.0984
1.2010,1.0984
1.2019,1.0947
1.2029,1.1021
1.2040,1.0984
1.2050,1.0984
1.2059,1.0947
1.2068,1.0910
1.2076,1.0910
1.2084,1.0984
1.2093,1.0984
1.2100,1.0984
1.2108,1.0984
1.2116,1.0910
1.2124,1.0984
1.2131,1.0984
1.2139,1.0947
1.2146,1.0910
1.2154,1.0984
1.2162,1.0947
1.2170,1.0984
1.2179,1.0984
1.2186,1.0947
1.2193,1.0984
1.2201,1.0947
1.2208,1.0984
1.2215,1.0984
1.2223,1.0947
1.2230,1.0984
1.2238,1.0910
1.2245,1.0947
1.2253,1.0910
1.2260,1.0947
1.2268,1.0984
1.2276,1.0947
1.2284,1.0910
1.2292,1.0984
1.2300,1.0947
1.2309,1.0947
1.2316,1.0947
1.2324,1.0984
1.2331,1.0984
1.2339,1.0947
1.2347,1.0984
1.2355,1.1021
1.2362,1.0947
1.2370,1.0947
1.2379,1.0910
1.2387,1.0984
1.2398,1.0947
1.2407,1.0984
1.2416,1.0947
1.2425,1.0910
1.2433,1.0910
1.2441,1.0947
1.2449,1.1021
1.2458,1.0910
1.2466,1.0947
1.2473,1.0910
1.2481,1.0947
1.2489,1.0947
1.2497,1.0910
1.2504,1.0947
1.2512,1.0947
1.2520,1.0910
1.2528,1.0984
1.2536,1.0947
1.2544,1.0984
1.2552,1.0984
1.2560,1.0947
1.2568,1.0947
1.2576,1.0947
1.2583,1.0947
1.2592,1.0984
1.2600,1.0947
1.2608,1.0984
1.2616,1.0910
1.2624,1.0984
1.2632,1.0984
1.2640,1.0910
1.2649,1.0984
1.2657,1.0947
1.2665,1.0910
1.2673,1.0984
1.2681,1.0910
1.2689,1.0947
1.2697,1.0984
1.2705,1.0947
1.2713,1.0947
1.2721,1.0947
1.2729,1.0947
1.2737,1.0947
1.2745,1.0947
1.2753,1.0947
1.2761,1.0947
1.2769,1.0910
1.2777,1.0984
1.2786,1.0984
1.2794,1.0947
1.2802,1.0947
1.2810,1.0984
1.2818,1.0984
1.2825,1.0947
1.2833,1.0984
1.2841,1.0910
1.2849,1.0984
1.2858,1.0947
1.2866,1.0910
1.2873,1.0947
1.2881,1.0910
1.2888,1.0947
1.2896,1.0947
1.2904,1.0947
1.2912,1.0947
1.2920,1.0910
1.2927,1.0947
1.2936,1.0947
1.2944,1.0947
1.2951,1.0947
1.2959,1.0873
1.2967,1.0947
1.2975,1.0947
1.2985,1.0910
1.2995,1.0947
1.3003,1.0947
1.3012,1.0910
1.3020,1.0910
1.3028,1.0947
1.3037,1.0947
1.3045,1.0947
1.3053,1.0910
1.3061,1.0947
1.3068,1.0947
1.3074,1.0947
1.3081,1.0947
1.3087,1.0984
1.3093,1.0910
1.3100,1.0947
1.3107,1.0947
1.3114,1.0947
1.3121,1.0947
1.3129,1.0947
1.3137,1.0947
1.3144,1.0910
1.3152,1.0910
1.3160,1.0947
1.3167,1.0947
1.3175,1.0947
1.3182,1.0910
1.3190,1.0947
1.3198,1.0910
1.3205,1.0947
1.3213,1.0947
1.3221,1.0947
1.3228,1.0947
1.3236,1.0947
1.3243,1.0947
1.3251,1.0947
1.3258,1.0910
1.3266,1.0947
1.3273,1.0910
1.3281,1.0947
1.3289,1.0910
1.3296,1.0947
1.3304,1.0947
1.3312,1.0947
1.3320,1.0947
1.3327,1.0910
1.3334,1.0910
1.3342,1.0947
1.3350,1.0947
1.3358,1.0947
1.3365,1.0947
1.3374,1.0947
1.3381,1.0947
1.3388,1.0947
1.3396,1.0910
1.3406,1.0947
1.3415,1.0873
1.3424,1.0947
1.3432,1.0947
1.3441,1.0947
1.3449,1.0947
1.3457,1.0910
1.3465,1.0947
1.3474,1.0910
1.3482,1.0984
1.3492,1.0910
1.3502,1.0947
1.3511,1.0947
1.3519,1.0947
1.3527,1.0873
1.3535,1.0873
1.3543,1.0910
1.3552,1.0947
1.3561,1.0910
1.3572,1.0910
1.3581,1.0947
1.3589,1.0947
1.3598,1.0910
1.3608,1.0910
1.3616,1.0947
1.3625,1.0947
1.3633,1.0910
1.3641,1.0947
1.3649,1.0947
1.3657,1.0947
1.3664,1.0947
1.3672,1.0910
1.3680,1.0910
1.3687,1.0947
1.3695,1.0947
1.3703,1.0910
1.3710,1.0947
1.3718,1.0910
1.3725,1.0910
1.3733,1.0947
1.3741,1.0910
1.3748,1.0910
1.3756,1.0947
1.3764,1.0947
1.3772,1.0910
1.3780,1.0947
1.3787,1.0910
1.3795,1.0947
1.3802,1.0947
1.3810,1.0947
1.3817,1.0910
1.3825,1.0947
1.3833,1.0947
1.3840,1.0984
1.3848,1.0947
1.3855,1.0873
1.3864,1.0947
1.3871,1.0910
1.3879,1.0947
1.3886,1.0947
1.3894,1.0947
1.3902,1.0984
1.3910,1.0947
1.3917,1.0984
1.3925,1.0947
1.3932,1.0947
1.3940,1.0947
1.3947,1.0984
1.3955,1.0947
1.3963,1.0984
1.3971,1.0984
1.3979,1.0910
1.3986,1.0984
1.3994,1.0910
1.4001,1.0984
1.4009,1.0947
1.4017,1.0984
1.4025,1.0984
1.4032,1.0947
1.4040,1.0984
1.4047,1.0984
1.4055,1.0947
1.4063,1.1021
1.4071,1.1021
1.4078,1.0984
1.4086,1.0984
1.4093,1.0947
1.4101,1.0947
1.4109,1.1021
1.4117,1.0984
1.4124,1.0984
1.4132,1.1021
1.4139,1.0984
1.4147,1.1021
1.4156,1.0947
1.4165,1.1021
1.4173,1.0984
1.4180,1.0984
1.4188,1.1021
1.4196,1.0984
1.4203,1.0984
1.4211,1.0984
1.4219,1.0984
1.4226,1.0984
1.4234,1.1021
1.4242,1.1021
1.4249,1.1021
1.4257,1.1021
1.4266,1.1021
1.4274,1.1021
1.4281,1.1021
1.4289,1.1021
1.4297,1.1021
1.4305,1.1021
1.4313,1.0984
1.4321,1.1021
1.4329,1.0984
1.4337,1.1021
1.4345,1.0984
1.4353,1.1021
1.4361,1.1021
1.4368,1.1021
1.4376,1.1059
1.4384,1.1021
1.4392,1.0984
1.4399,1.1021
1.4407,1.0984
1.4415,1.1021
1.4423,1.1021
1.4431,1.1021
1.4440,1.1059
1.4448,1.1021
1.4457,1.0947
1.4466,1.1021
1.4475,1.1021
1.4484,1.1021
1.4493,1.1021
1.4502,1.1021
1.4510,1.0984
1.4518,1.0984
1.4526,1.1021
1.4565,1.1021
1.4572,1.1021
1.4579,1.1021
1.4585,1.1021
1.4592,1.1059
1.4600,1.1021
1.4608,1.0984
1.4616,1.0984
1.4623,1.1059
1.4631,1.1059
1.4638,1.1021
1.4647,1.1059
1.4654,1.0984
1.4662,1.1021
1.4670,1.1021
1.4677,1.1021
1.4685,1.1021
1.4693,1.1021
1.4700,1.1021
1.4708,1.1021
1.4716,1.1021
1.4723,1.1059
1.4731,1.0984
1.4738,1.0984
1.4746,1.0984
1.4753,1.1021
1.4761,1.1021
1.4769,1.0984
1.4777,1.0984
1.4785,1.1021
1.4792,1.0984
1.4800,1.1021
1.4807,1.0984
1.4816,1.1021
1.4823,1.0947
1.4831,1.0984
1.4839,1.1021
1.4846,1.0984
1.4856,1.1021
1.4866,1.1021
1.4876,1.1021
1.4884,1.1021
1.4893,1.0947
1.4902,1.1021
1.4911,1.1021
1.4919,1.0984
1.4927,1.0984
1.4937,1.0984
1.4947,1.1021
1.4957,1.1021
1.4965,1.1021
1.4973,1.0984
1.4980,1.0984
1.4988,1.0984
1.4996,1.1021
1.5005,1.1021
1.5016,1.0984
1.5026,1.1021
1.5034,1.0984
1.5042,1.0984
1.5052,1.0984
1.5061,1.0984
1.5069,1.0947
1.5077,1.0984
1.5085,1.1021
1.5093,1.0984
1.5101,1.0910
1.5110,1.0984
1.5118,1.0947
1.5126,1.1021
1.5135,1.0910
1.5143,1.0947
1.5151,1.0947
1.5159,1.0984
1.5167,1.0910
1.5175,1.0984
1.5183,1.0910
1.5191,1.0947
1.5199,1.0984
1.5206,1.0947
1.5214,1.0947
1.5222,1.0947
1.5229,1.0910
1.5237,1.0947
1.5244,1.0947
1.5252,1.0947
1.5260,1.0947
1.5268,1.0984
1.5275,1.0984
1.5284,1.0984
1.5292,1.0947
1.5300,1.0910
1.5308,1.0947
1.5316,1.0947
1.5324,1.0984
1.5332,1.0947
1.5340,1.0910
1.5348,1.0910
1.5357,1.0947
1.5365,1.0910
1.5373,1.0947
1.5381,1.0947
1.5389,1.0910
1.5397,1.0873
1.5405,1.0947
1.5413,1.0947
1.5421,1.0910
1.5429,1.0947
1.5437,1.0910
1.5445,1.0947
1.5453,1.0947
1.5461,1.0947
1.5469,1.0947
1.5477,1.0873
1.5485,1.0947
1.5494,1.0910
1.5502,1.0947
1.5509,1.0873
1.5517,1.0947
1.5525,1.0947
1.5534,1.0910
1.5542,1.0910
1.5550,1.0910
1.5558,1.0910
1.5566,1.0910
1.5574,1.0910
1.5582,1.0910
1.5590,1.0910
1.5597,1.0873
1.5605,1.0947
1.5613,1.0947
1.5621,1.0910
1.5629,1.0910
1.5637,1.0947
1.5645,1.0910
1.5653,1.0910
1.5661,1.0947
1.5669,1.0947
1.5677,1.0910
1.5685,1.0873
1.5694,1.0910
1.5702,1.0910
1.5710,1.0947
1.5718,1.0910
1.5725,1.0910
1.5733,1.0910
1.5741,1.0910
1.5749,1.0947
1.5758,1.0873
1.5766,1.0910
1.5774,1.0873
1.5782,1.0873
1.5790,1.0873
1.5798,1.0910
1.5806,1.0910
1.5813,1.0873
1.5821,1.0873
1.5829,1.0910
1.5837,1.0873
1.5845,1.0910
1.5852,1.0910
1.5860,1.0910
1.5868,1.0910
1.5876,1.0836
1.5884,1.0910
1.5892,1.0873
1.5900,1.0836
1.5908,1.0947
1.5916,1.0873
1.5924,1.0873
1.5932,1.0836
1.5940,1.0910
1.5948,1.0873
1.5956,1.0873
1.5964,1.0873
1.5971,1.0910
1.5979,1.0873
1.5987,1.0873
1.5995,1.0873
1.6003,1.0836
1.6012,1.0947
1.6020,1.0873
1.6029,1.0910
1.6037,1.0910
1.6046,1.0910
1.6054,1.0873
1.6063,1.0836
1.6074,1.0873
1.6085,1.0910
1.6094,1.0910
1.6104,1.0836
1.6112,1.0873
1.6120,1.0873
1.6129,1.0836
1.6138,1.0836
1.6147,1.0910
1.6154,1.0873
1.6162,1.0836
1.6171,1.0910
1.6178,1.0910
1.6186,1.0910
1.6194,1.0910
1.6202,1.0910
1.6210,1.0910
1.6217,1.0873
1.6225,1.0910
1.6233,1.0873
1.6241,1.0873
1.6249,1.0910
1.6257,1.0873
1.6266,1.0836
1.6274,1.0910
1.6282,1.0910
1.6292,1.0910
1.6302,1.0873
1.6313,1.0910
1.6320,1.0910
1.6329,1.0836
1.6337,1.0910
1.6345,1.0910
1.6353,1.0873
1.6361,1.0873
1.6369,1.0873
1.6377,1.0873
1.6385,1.0873
1.6393,1.0873
1.6401,1.0873
1.6409,1.0873
1.6417,1.0873
1.6425,1.0873
1.6432,1.0910
1.6441,1.0836
1.6449,1.0836
1.6458,1.0873
1.6466,1.0873
1.6474,1.0836
1.6482,1.0873
1.6490,1.0873
1.6498,1.0873
1.6506,1.0910
1.6514,1.0873
1.6522,1.0910
1.6530,1.0873
1.6538,1.0873
1.6546,1.0873
1.6554,1.0873
1.6562,1.0910
1.6571,1.0873
1.6579,1.0873
1.6587,1.0910
1.6595,1.0873
1.6603,1.0873
1.6611,1.0873
1.6619,1.0873
1.6627,1.0873
1.6635,1.0799
1.6643,1.0873
1.6651,1.0799
1.6660,1.0873
1.6669,1.0873
1.6677,1.0910
1.6685,1.0910
1.6693,1.0873
1.6702,1.0873
1.6710,1.0873
1.6719,1.0836
1.6727,1.0873
1.6736,1.0873
1.6744,1.0873
1.6752,1.0873
1.6761,1.0873
1.6769,1.0836
1.6778,1.0873
1.6787,1.0873
1.6795,1.0873
1.6803,1.0836
1.6811,1.0873
1.6819,1.0873
1.6827,1.0836
1.6836,1.0873
1.6845,1.0873
1.6853,1.0836
1.6862,1.0910
1.6871,1.0836
1.6880,1.0836
1.6889,1.0799
1.6900,1.0873
1.6910,1.0873
1.6920,1.0873
1.6929,1.0836
1.6938,1.0910
1.6949,1.0873
1.6958,1.0873
1.6967,1.0873
1.6976,1.0836
1.6984,1.0836
1.6991,1.0873
1.6999,1.0873
1.7007,1.0873
1.7015,1.0873
1.7024,1.0873
1.7032,1.0873
1.7041,1.0836
1.7050,1.0873
1.7059,1.0873
1.7067,1.0836
1.7075,1.0873
1.7084,1.0873
1.7092,1.0873
1.7100,1.0873
1.7107,1.0910
1.7115,1.0910
1.7122,1.0836
1.7130,1.0873
1.7138,1.0873
1.7145,1.0873
1.7153,1.0873
1.7160,1.0873
1.7168,1.0873
1.7175,1.0873
1.7182,1.0873
1.7189,1.0836
1.7197,1.0873
1.7204,1.0873
1.7211,1.0873
1.7219,1.0873
1.7227,1.0910
1.7234,1.0873
1.7242,1.0873
1.7249,1.0836
1.7257,1.0873
1.7266,1.0873
1.7275,1.0836
1.7284,1.0910
1.7292,1.0836
1.7301,1.0873
1.7310,1.0873
1.7319,1.0910
1.7329,1.0873
1.7339,1.0836
1.7348,1.0836
1.7357,1.0873
1.7366,1.0873
1.7375,1.0873
1.7382,1.0836
1.7390,1.0873
1.7397,1.0873
1.7405,1.0873
1.7412,1.0873
1.7420,1.0873
1.7427,1.0873
1.7436,1.0799
1.7445,1.0836
1.7455,1.0836
1.7463,1.0873
1.7472,1.0836
1.7480,1.0873
1.7489,1.0873
1.7497,1.0873
1.7505,1.0873
1.7514,1.0910
1.7522,1.0873
1.7530,1.0873
1.7540,1.0873
1.7549,1.0873
1.7558,1.0836
1.7567,1.0873
1.7576,1.0910
1.7584,1.0836
1.7592,1.0873
1.7600,1.0873
1.7607,1.0836
1.7615,1.0836
1.7623,1.0873
1.7630,1.0873
1.7638,1.0836
1.7646,1.0836
1.7654,1.0836
1.7661,1.0873
1.7669,1.0836
1.7676,1.0873
1.7684,1.0836
1.7691,1.0836
1.7699,1.0836
1.7706,1.0836
1.7714,1.0836
1.7722,1.0836
1.7730,1.0873
1.7738,1.0873
1.7746,1.0873
1.7754,1.0873
1.7762,1.0836
1.7771,1.0873
1.7780,1.0910
1.7788,1.0836
1.7797,1.0873
1.7805,1.0910
1.7814,1.0836
1.7823,1.0873
1.7831,1.0836
1.7840,1.0836
1.7848,1.0836
1.7856,1.0873
1.7864,1.0873
1.7873,1.0873
1.7881,1.0873
1.7889,1.0873
1.7897,1.0873
1.7905,1.0836
1.7912,1.0873
1.7920,1.0873
1.7927,1.0836
1.7935,1.0836
1.7943,1.0873
1.7951,1.0873
1.7958,1.0873
1.7966,1.0836
1.7974,1.0799
1.7981,1.0873
1.7989,1.0836
1.7996,1.0873
1.8004,1.0799
1.8011,1.0836
1.8019,1.0836
1.8026,1.0836
1.8034,1.0873
1.8043,1.0836
1.8051,1.0873
1.8059,1.0873
1.8067,1.0762
1.8076,1.0836
1.8084,1.0836
1.8092,1.0836
1.8101,1.0836
1.8109,1.0836
1.8117,1.0873
1.8126,1.0836
1.8134,1.0836
1.8142,1.0873
1.8151,1.0836
1.8160,1.0873
1.8168,1.0836
1.8176,1.0836
1.8184,1.0873
1.8192,1.0836
1.8199,1.0836
1.8206,1.0836
1.8214,1.0873
1.8222,1.0873
1.8230,1.0873
1.8237,1.0799
1.8244,1.0873
1.8251,1.0799
1.8258,1.0873
1.8266,1.0873
1.8274,1.0836
1.8282,1.0873
1.8289,1.0836
1.8296,1.0836
1.8304,1.0836
1.8311,1.0836
1.8319,1.0836
1.8327,1.0836
1.8335,1.0873
1.8344,1.0873
1.8351,1.0873
1.8359,1.0836
1.8368,1.0836
1.8376,1.0836
1.8384,1.0799
1.8391,1.0873
1.8400,1.0873
1.8408,1.0836
1.8416,1.0836
1.8424,1.0836
1.8432,1.0799
1.8440,1.0799
1.8448,1.0836
1.8455,1.0762
1.8463,1.0836
1.8471,1.0799
1.8479,1.0836
1.8488,1.0836
1.8496,1.0799
1.8504,1.0836
1.8512,1.0836
1.8520,1.0873
1.8528,1.0836
1.8535,1.0836
1.8543,1.0799
1.8551,1.0836
1.8559,1.0836
1.8566,1.0799
1.8573,1.0799
1.8581,1.0836
1.8588,1.0799
1.8596,1.0836
1.8604,1.0762
1.8612,1.0836
1.8620,1.0799
1.8628,1.0836
1.8636,1.0836
1.8644,1.0762
1.8652,1.0799
1.8660,1.0799
1.8668,1.0836
1.8675,1.0873
1.8683,1.0799
1.8690,1.0799
1.8698,1.0836
1.8707,1.0836
1.8715,1.0762
1.8723,1.0873
1.8731,1.0762
1.8739,1.0836
1.8746,1.0836
1.8754,1.0836
1.8762,1.0836
1.8770,1.0836
1.8777,1.0836
1.8785,1.0799
1.8793,1.0836
1.8801,1.0836
1.8808,1.0873
1.8816,1.0762
1.8823,1.0799
1.8831,1.0799
1.8838,1.0836
1.8846,1.0799
1.8854,1.0799
1.8862,1.0836
1.8869,1.0836
1.8877,1.0836
1.8885,1.0836
1.8893,1.0836
1.8902,1.0836
1.8910,1.0836
1.8919,1.0799
1.8927,1.0799
1.8936,1.0762
1.8944,1.0762
1.8954,1.0836
1.8964,1.0836
1.8974,1.0799
1.8983,1.0762
1.8991,1.0799
1.8999,1.0799
1.9007,1.0836
1.9015,1.0799
1.9023,1.0799
1.9031,1.0836
1.9038,1.0799
1.9046,1.0836
1.9054,1.0799
1.9062,1.0799
1.9071,1.0799
1.9079,1.0762
1.9087,1.0799
1.9096,1.0799
1.9104,1.0799
1.9112,1.0836
1.9121,1.0836
1.9129,1.0799
1.9138,1.0836
1.9148,1.0762
1.9159,1.0799
1.9168,1.0836
1.9176,1.0799
1.9184,1.0762
1.9192,1.0799
1.9201,1.0799
1.9211,1.0836
1.9223,1.0799
1.9232,1.0799
1.9240,1.0762
1.9249,1.0725
1.9258,1.0799
1.9266,1.0836
1.9273,1.0799
1.9280,1.0799
1.9288,1.0836
1.9297,1.0836
1.9305,1.0762
1.9313,1.0762
1.9321,1.0799
1.9329,1.0799
1.9337,1.0799
1.9345,1.0799
1.9353,1.0799
1.9361,1.0799
1.9369,1.0799
1.9376,1.0799
1.9384,1.0799
1.9392,1.0762
1.9400,1.0799
1.9407,1.0725
1.9415,1.0799
1.9423,1.0799
1.9431,1.0799
1.9439,1.0799
1.9447,1.0836
1.9454,1.0762
1.9462,1.0762
1.9470,1.0762
1.9478,1.0762
1.9487,1.0836
1.9495,1.0762
1.9503,1.0799
1.9511,1.0799
1.9519,1.0762
1.9526,1.0799
1.9534,1.0799
1.9542,1.0799
1.9549,1.0762
1.9557,1.0762
1.9565,1.0762
1.9572,1.0836
1.9580,1.0799
1.9587,1.0799
1.9596,1.0799
1.9605,1.0836
1.9613,1.0836
1.9620,1.0799
1.9628,1.0799
1.9636,1.0799
1.9645,1.0799
1.9652,1.0836
1.9660,1.0799
1.9668,1.0725
1.9675,1.0799
1.9683,1.0762
1.9691,1.0799
1.9700,1.0799
1.9708,1.0799
1.9716,1.0799
1.9724,1.0725
1.9732,1.0836
1.9741,1.0762
1.9749,1.0799
1.9758,1.0762
1.9766,1.0762
1.9773,1.0799
1.9781,1.0799
1.9788,1.0799
1.9796,1.0799
1.9803,1.0799
1.9811,1.0762
1.9819,1.0762
1.9826,1.0762
1.9834,1.0762
1.9842,1.0762
1.9849,1.0799
1.9857,1.0799
1.9865,1.0762
1.9874,1.0799
1.9882,1.0762
1.9890,1.0799
1.9898,1.0762
1.9907,1.0799
1.9915,1.0762
1.9923,1.0799
1.9932,1.0799
1.9940,1.0762
1.9948,1.0799
1.9957,1.0725
1.9964,1.0799
1.9972,1.0762
1.9980,1.0762
1.9988,1.0762
1.9996,1.0762
2.0004,1.0799
2.0012,1.0762
2.0020,1.0799
2.0028,1.0799
2.0037,1.0799
2.0045,1.0799
2.0053,1.0799
2.0062,1.0799
2.0070,1.0799
2.0078,1.0799
2.0087,1.0799
2.0095,1.0725
2.0103,1.0799
2.0112,1.0762
2.0120,1.0762
2.0128,1.0762
2.0136,1.0836
2.0144,1.0762
2.0152,1.0762
2.0160,1.0762
2.0168,1.0725
2.0179,1.0799
2.0189,1.0762
2.0197,1.0725
2.0206,1.0725
2.0214,1.0836
2.0222,1.0725
2.0230,1.0799
2.0239,1.0799
2.0247,1.0762
2.0256,1.0799
2.0264,1.0799
2.0273,1.0762
2.0281,1.0799
2.0289,1.0799
2.0298,1.0799
2.0306,1.0799
2.0314,1.0762
2.0322,1.0799
2.0330,1.0762
2.0338,1.0799
2.0347,1.0762
2.0356,1.0799
2.0365,1.0762
2.0374,1.0762
2.0383,1.0799
2.0391,1.0762
2.0398,1.0799
2.0407,1.0799
2.0415,1.0762
2.0423,1.0762
2.0432,1.0799
2.0440,1.0762
2.0449,1.0799
2.0457,1.0762
2.0466,1.0799
2.0474,1.0799
2.0482,1.0725
2.0491,1.0799
2.0499,1.0762
2.0507,1.0799
2.0516,1.0799
2.0525,1.0799
2.0533,1.0762
2.0542,1.0762
2.0550,1.0762
2.0559,1.0799
2.0567,1.0762
2.0575,1.0762
2.0584,1.0762
2.0592,1.0725
2.0601,1.0762
2.0609,1.0762
2.0618,1.0799
2.0626,1.0762
2.0635,1.0762
2.0643,1.0762
2.0652,1.0725
2.0660,1.0762
2.0669,1.0762
2.0678,1.0762
2.0686,1.0762
2.0695,1.0725
2.0703,1.0799
2.0712,1.0799
2.0721,1.0799
2.0729,1.0762
2.0737,1.0762
2.0745,1.0725
2.0754,1.0725
2.0763,1.0725
2.0772,1.0762
2.0780,1.0799
2.0789,1.0762
2.0797,1.0762
2.0806,1.0762
2.0815,1.0762
2.0823,1.0725
2.0832,1.0762
2.0840,1.0799
2.0849,1.0762
2.0857,1.0799
2.0865,1.0762
2.0874,1.0725
2.0883,1.0762
2.0891,1.0725
2.0899,1.0762
2.0907,1.0725
2.0915,1.0762
2.0922,1.0762
2.0930,1.0762
2.0938,1.0725
2.0945,1.0762
2.0953,1.0725
2.0961,1.0725
2.0969,1.0762
2.0977,1.0725
2.0986,1.0725
2.0994,1.0762
2.1002,1.0725
2.1010,1.0725
2.1018,1.0725
2.1026,1.0725
2.1034,1.0799
2.1042,1.0762
2.1050,1.0762
2.1058,1.0762
2.1066,1.0762
2.1074,1.0762
2.1083,1.0725
2.1091,1.0725
2.1099,1.0762
2.1108,1.0725
2.1116,1.0687
2.1125,1.0725
2.1134,1.0725
2.1143,1.0725
2.1152,1.0725
2.1160,1.0725
2.1258,1.0762
2.1266,1.0799
2.1275,1.0762
2.1283,1.0762
2.1291,1.0725
2.1299,1.0799
2.1308,1.0762
2.1316,1.0762
2.1324,1.0687
2.1333,1.0762
2.1341,1.0762
2.1349,1.0762
2.1358,1.0725
2.1366,1.0762
2.1374,1.0762
2.1382,1.0762
2.1390,1.0762
2.1399,1.0762
2.1407,1.0725
2.1414,1.0725
2.1422,1.0725
2.1429,1.0725
2.1437,1.0725
2.1444,1.0725
2.1451,1.0725
2.1459,1.0762
2.1466,1.0687
2.1474,1.0725
2.1481,1.0725
2.1489,1.0762
2.1497,1.0725
2.1504,1.0762
2.1512,1.0762
2.1519,1.0762
2.1526,1.0725
2.1534,1.0725
2.1541,1.0762
2.1549,1.0762
2.1557,1.0762
2.1564,1.0725
2.1571,1.0762
2.1579,1.0762
2.1586,1.0725
2.1594,1.0762
2.1602,1.0725
2.1612,1.0725
2.1620,1.0725
2.1627,1.0725
2.1635,1.0762
2.1642,1.0725
2.1650,1.0725
2.1657,1.0725
2.1665,1.0687
2.1672,1.0762
2.1679,1.0762
2.1687,1.0762
2.1694,1.0725
2.1701,1.0725
2.1708,1.0762
2.1716,1.0762
2.1723,1.0725
2.1731,1.0725
2.1739,1.0762
2.1746,1.0687
2.1753,1.0762
2.1762,1.0762
2.1770,1.0725
2.1777,1.0762
2.1785,1.0725
2.1793,1.0725
2.1800,1.0687
2.1808,1.0762
2.1816,1.0725
2.1824,1.0762
2.1833,1.0687
2.1841,1.0725
2.1849,1.0762
2.1858,1.0725
2.1866,1.0725
